name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,coordinate_source,has_coordinates
2741,110.0,-6.99172,52.2815845,1.05717,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,-0.296,geocoded,True
2742,220.0,-6.99172,52.2815845,1.06,PQ,27474-1,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,4.2009,geocoded,True
2761,110.0,-6.1520925,53.3996226,1.05413,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,-6.8676,geocoded,True
2771,110.0,-9.131237,52.0026938,1.05049,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,6.732,geocoded,True
2781,110.0,-9.0132121,53.290063,1.12741,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,-5.5357,geocoded,True
2791,110.0,-6.3653809,53.450696,1.04959,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,-8.706,geocoded,True
2801,110.0,-7.9351078,54.6871253,1.09459,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-19.673,geocoded,True
2821,110.0,-7.5811846,54.1291946,1.07005,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,-16.096,geocoded,True
2841,110.0,-6.6442071,53.7009328,1.0472,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-11.0497,geocoded,True
2842,220.0,-6.6442071,53.7009328,1.05174,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-7.1713,geocoded,True
2852,220.0,-8.2496363,51.8150801,1.06,PQ,28571-1,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,13.8247,geocoded,True
2861,110.0,-6.4452964,53.3299746,1.05446,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-9.2869,geocoded,True
2870,110.0,-7.9951038,54.6870462,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547,geocoded,True
2871,110.0,-7.9951038,54.6870462,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547,geocoded,True
2881,110.0,-9.023808,52.2053487,1.04434,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,0.8236,geocoded,True
2941,110.0,-6.2754277,53.3290125,1.06541,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,-9.1461,geocoded,True
2951,110.0,-6.3000097,53.3451523,1.06733,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,-7.6353,geocoded,True
2962,220.0,-6.3249285,53.4109851,1.06013,PQ,29671-ST,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,-2.0963,geocoded,True
2972,220.0,-6.3649353,53.4193712,1.05893,PQ,29673-2,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,-1.8759,neighbour mean,False
3061,110.0,-8.661073,51.9017859,1.06009,PQ,30671-1,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,6.0447,geocoded,True
3081,110.0,-6.3391212,53.3337774,1.06762,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,-7.5786,geocoded,True
3082,220.0,-6.3391212,53.3337774,1.06313,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-4.9124,geocoded,True
3091,110.0,-6.3391212,53.3337774,1.05585,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-9.083,geocoded,True
3101,110.0,-7.7713595,52.91857,1.05966,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,-2.853,geocoded,True
3122,220.0,-6.2019353,53.3400724,1.06,PQ,31271-1,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,-3.5516,geocoded,True
3190,110.0,-9.3733302,52.4345623,1.09531,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,1.8389,geocoded,True
3191,110.0,-9.3733302,52.4345623,1.09092,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7621,geocoded,True
3192,220.0,-9.3733302,52.4345623,1.08326,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7687,geocoded,True
3201,110.0,-8.3194761,51.9541985,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348,geocoded,True
3202,220.0,-8.3194761,51.9541985,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647,geocoded,True
3203,220.0,-8.3194761,51.9541985,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647,geocoded,True
3209,110.0,-8.3194761,51.9541985,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348,geocoded,True
3221,110.0,-8.4769397,51.9224604,1.05751,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,6.0905,geocoded,True
3241,110.0,-6.5400403,53.2465815,1.05894,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,-8.5884,geocoded,True
3251,110.0,-9.5436255,52.302124,1.09219,PQ,32508-XX,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,0.9686,geocoded,True
3261,110.0,-7.1718695,52.6405514,1.05881,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,-5.2481,geocoded,True
3271,110.0,-6.4600205,53.3280353,1.05689,PQ,,0,KISHOGE,KISHOGE,1.0,11.0,11.0,IE,-7.0171,geocoded,True
3281,110.0,-8.5454912,52.6401871,1.06984,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,1.0518,geocoded,True
3282,220.0,-8.5454912,52.6401871,1.05973,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,3.4174,geocoded,True
3301,110.0,-9.4387403,52.0764652,1.06984,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,1.3274,geocoded,True
3321,110.0,-6.7147404,53.6555904,1.03997,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,-11.6082,geocoded,True
3330,110.0,-9.2611456,52.1738656,1.05,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208,geocoded,True
3331,110.0,-9.2611456,52.1738656,1.05,PQ,33361-XX,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208,geocoded,True
3332,220.0,-9.2611456,52.1738656,1.06533,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.2049,geocoded,True
3341,110.0,-6.8163185,52.7887081,1.06399,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-4.1079,geocoded,True
3342,220.0,-6.8163185,52.7887081,1.04704,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-0.8889,geocoded,True
3352,220.0,-6.524176,53.3823502,1.0632,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,-3.7832,geocoded,True
3381,110.0,-7.1427122,53.4302536,1.06827,PQ,,0,KINNEGAD,KINNEGAD,1.0,11.0,11.0,IE,-9.2269,geocoded,True
3391,110.0,-9.1006362,52.2595355,1.05906,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,6.0854,geocoded,True
3401,110.0,-7.1589941,52.2518508,1.05354,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,-0.4099,geocoded,True
3421,110.0,-6.2208175,53.4013032,1.05481,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,-6.8205,geocoded,True
3431,110.0,-6.4540511,53.3259419,1.05681,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-7.0233,geocoded,True
3461,110.0,-9.3963977,52.5801792,1.08562,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,3.0075,geocoded,True
3462,220.0,-9.3963977,52.5801792,1.08219,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,4.5597,geocoded,True
3471,110.0,-6.4497194,53.3166943,1.05689,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-7.0142,geocoded,True
3472,220.0,-6.4497194,53.3166943,1.05982,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-5.1298,geocoded,True
3481,110.0,-9.3963977,52.5801792,1.08562,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,3.0073,neighbour mean,False
3491,110.0,-7.1045616,54.1217547,1.07949,PQ,,0,LISLEA,LISLEA,1.0,7.0,7.0,IE,-14.0743,neighbour mean,False
3501,110.0,-7.734414,53.56819873333333,1.09968,PQ,,0,LANESBORO_A1,LANESBORO_A1,1.0,3.0,3.0,IE,-10.2095,neighbour mean,False
3511,110.0,-7.3716668,53.5383686,1.09203,PQ,,0,LICKNY,LICKNY,1.0,3.0,3.0,IE,-10.6872,neighbour mean,False
3521,110.0,-6.5657571,53.9674714,1.08471,PQ,,0,LOUTHA,LOUTHA,1.0,7.0,7.0,IE,-10.3521,geocoded,True
3522,220.0,-6.5657571,53.9674714,1.05226,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-7.2717,geocoded,True
3531,110.0,-8.2307526,51.935749,1.05562,PQ,,0,LYSAGHTSTOWN,LYSAGHTSTOWN,1.0,10.0,10.0,IE,6.9987,geocoded,True
3541,110.0,-8.6416309,52.634953,1.06298,PQ,,0,LIMERICK,LIMERICK,1.0,5.0,5.0,IE,0.7792,geocoded,True
3551,110.0,-6.9993402,52.9934345,1.0526,PQ,,0,COOLNABACKY,COOLNABACKY,1.0,11.0,11.0,IE,-5.8595,neighbour mean,False
3561,110.0,-6.9102424,54.2447228,1.08043,PQ,,0,LISDRUM,LISDRUM,1.0,7.0,7.0,IE,-13.8033,geocoded,True
3571,110.0,-7.7961871,53.2271141,1.07364,PQ,,0,DERRYCARNEY,DERRYCARNEY,1.0,3.0,3.0,IE,-2.0968,geocoded,True
3581,110.0,-7.6977545,54.9241287,1.0812,PQ,,0,LETTERKENNY,LETTERKENNY,1.0,1.0,1.0,IE,-22.6964,geocoded,True
3591,110.0,-7.8642829,54.9028813,1.08145,PQ,,0,LENALEA,LENALEA,1.0,1.0,1.0,IE,-22.2518,geocoded,True
3601,110.0,-8.4461681,51.8991554,1.05944,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,6.3564,neighbour mean,False
3611,110.0,-8.4461681,51.8991554,1.05968,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,6.3656,neighbour mean,False
3621,110.0,-7.6819128,52.7513555,1.05563,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,-3.0093,geocoded,True
3641,110.0,-6.5375093,52.579161,1.07086,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,-2.1762,geocoded,True
3642,220.0,-6.5375093,52.579161,1.06066,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,-0.0156,geocoded,True
3651,110.0,-6.4477366,53.3146332,1.05686,PQ,,0,BARNAKYLE,BARNAKYLE,1.0,11.0,11.0,IE,-7.0193,geocoded,True
3662,220.0,-6.9856001,52.2816555,1.06,PQ,,0,LOUGHTOWN,LOUGHTOWN,1.0,9.0,9.0,IE,4.2009,geocoded,True
3681,110.0,-6.4523208,53.316073,1.05687,PQ,,0,AUNGIERSTOWN,AUNGIERSTOWN,1.0,11.0,11.0,IE,-7.0165,geocoded,True
3751,110.0,-6.2393583,53.3451982,1.06576,PQ,,0,MISERY HILL,MISERY HILL,1.0,11.0,11.0,IE,-9.1066,geocoded,True
3761,110.0,-6.4151251,53.4142091,1.05063,PQ,,0,MACETOWN,MACETOWN,1.0,11.0,11.0,IE,-7.8738,geocoded,True
3781,110.0,-6.2509463,53.3543732,1.05728,PQ,,0,MCDERMOTT,MCDERMOTT,1.0,11.0,11.0,IE,-5.4489,geocoded,True
3801,110.0,-8.1872013,51.9376618,1.05414,PQ,,0,MIDLETON,MIDLETON,1.0,10.0,10.0,IE,7.0244,geocoded,True
3821,110.0,-6.7310796,53.8911239,1.04966,PQ,38274-1,0,MEATH HILL,MEATH HILL,1.0,7.0,7.0,IE,-11.1761,geocoded,True
3841,110.0,-6.6557283,53.313389300000004,1.05964,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-7.3569,neighbour mean,False
3842,220.0,-6.92493985,53.281120775,1.06189,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-4.2338,neighbour mean,False
3851,110.0,-6.641628066666667,53.340543233333335,1.05293,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-7.0315,neighbour mean,False
3852,220.0,-6.519393225,53.30825875,1.05881,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-4.8566,neighbour mean,False
3861,110.0,-6.2522534,53.3150328,1.06624,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-9.0525,geocoded,True
3871,110.0,-6.2522534,53.3150328,1.06603,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-7.7895,geocoded,True
3881,110.0,-8.8921962,51.8957884,1.06365,PQ,,0,MACROOM,MACROOM,1.0,6.0,6.0,IE,5.7498,geocoded,True
3891,110.0,-9.1207652,51.8043751,1.06433,PQ,,0,CARRIGDANGAN,CARRIGDANGAN,1.0,6.0,6.0,IE,4.5662,geocoded,True
3901,110.0,-8.6881456,52.6369214,1.05683,PQ,,0,MONETEEN,MONETEEN,1.0,5.0,5.0,IE,1.5581,geocoded,True
3934,380.0,-9.4216875,52.6103965,1.05,PQ,39471-1,0,MNYPG1,MNYPG1,1.0,4.0,4.0,IE,6.0563,geocoded,True
3940,220.0,-9.4216875,52.6103965,1.08151,PQ,,0,MNYP B,MNYP B,1.0,4.0,4.0,IE,4.5919,geocoded,True
3941,110.0,-9.4216875,52.6103965,1.08593,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,2.6297,geocoded,True
3942,220.0,-9.4216875,52.6103965,1.08151,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,4.5919,geocoded,True
3944,380.0,-9.4216875,52.6103965,1.05,PQ,39473-3,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,6.0563,geocoded,True
3954,380.0,-9.4216875,52.6103965,1.05,PQ,39472-2,0,MNYPG2,MNYPG2,1.0,4.0,4.0,IE,6.0563,geocoded,True
3961,110.0,-8.4461681,51.8991554,1.05974,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,6.3789,geocoded,True
3981,110.0,-8.6881456,52.6369214,1.05656,PQ,,0,MUNGRET A,MUNGRET A,1.0,5.0,5.0,IE,1.548,neighbour mean,False
3991,110.0,-8.6881456,52.6369214,1.05656,PQ,,0,MUNGRET B,MUNGRET B,1.0,5.0,5.0,IE,1.5485,neighbour mean,False
4001,110.0,-7.3716668,53.5383686,1.08652,PQ,,0,MULLINGAR,MULLINGAR,1.0,3.0,3.0,IE,-10.5483,geocoded,True
4021,110.0,-8.6206886,52.1431365,1.05129,PQ,,0,MALLOW,MALLOW,1.0,5.0,5.0,IE,2.9995,geocoded,True
4041,110.0,-9.1879038,54.1232614,1.18204,PQ,,0,MOY,MOY,1.0,2.0,2.0,IE,-16.3371,geocoded,True
4061,110.0,-6.4087276,53.9755464,1.07214,PQ,,0,MULLAGHARLIN,MULLAGHARLIN,1.0,7.0,7.0,IE,-10.9403,geocoded,True
4071,110.0,-7.842446,54.8676656,1.08458,PQ,,0,MEENTYCAT,MEENTYCAT,1.0,1.0,1.0,IE,-21.9846,geocoded,True
4081,110.0,-6.6456698,53.2412035,1.05384,PQ,,0,MONREAD,MONREAD,1.0,11.0,11.0,IE,-8.4474,geocoded,True
4091,110.0,-7.9692346,54.6644867,1.09544,PQ,,0,MULREAVY,MULREAVY,1.0,1.0,1.0,IE,-19.6641,geocoded,True
4101,110.0,-6.2162523,53.3997557,1.05449,PQ,,0,NEWBURY,NEWBURY,1.0,11.0,11.0,IE,-6.8452,geocoded,True
4111,110.0,-6.3505969,53.2948465,1.05796,PQ,,0,BANCROFT,BANCROFT,1.0,11.0,11.0,IE,-5.8081,geocoded,True
4201,110.0,-6.8355084,53.1955872,1.04941,PQ,,0,NEWBRIDGE,NEWBRIDGE,1.0,11.0,11.0,IE,-7.6951,geocoded,True
4211,110.0,-6.2355586,53.3504282,1.06635,PQ,,0,NORTH QUAYS,NORTH QUAYS,1.0,11.0,11.0,IE,-9.0221,geocoded,True
4221,110.0,-6.7064767,53.6997602,1.04471,PQ,,0,NAVAN,NAVAN,1.0,7.0,7.0,IE,-11.41,geocoded,True
4242,220.0,-6.211276,53.3498314,1.06147,PQ,42471-1,0,NORTH WALL,NORTH WALL,1.0,11.0,11.0,IE,-2.0028,geocoded,True
4261,110.0,-8.1812103,52.8610738,1.04994,PQ,,0,NENAGH,NENAGH,1.0,8.0,8.0,IE,-0.24,geocoded,True
4281,110.0,-6.4356661,53.3241021,1.0544,PQ,42871-1,0,NANGOR,NANGOR,1.0,11.0,11.0,IE,-9.2914,geocoded,True
4341,110.0,-8.3012481,51.8651043,1.0613,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,7.9225,neighbour mean,False
4351,110.0,-8.3012481,51.8651043,1.06132,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,7.9235,neighbour mean,False
4361,110.0,-9.6927788,52.136625,1.07799,PQ,,0,OUGHTRAGH,OUGHTRAGH,1.0,5.0,5.0,IE,0.3317,geocoded,True
4371,110.0,-8.9893244,54.1053454,1.16973,PQ,,0,GLENREE,GLENREE,1.0,2.0,2.0,IE,-15.9766,geocoded,True
4382,220.0,-8.2688847,53.134326,1.07014,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,3.9627,geocoded,True
4384,380.0,-8.2688847,53.134326,1.05724,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,2.9301,geocoded,True
4391,110.0,-7.0878409,53.2882569,1.0599,PQ,,0,PHILIPSTOWN,PHILIPSTOWN,1.0,3.0,3.0,IE,-5.08,geocoded,True
4401,110.0,-6.2720237,53.4059932,1.05508,PQ,,0,POPPINTREE,POPPINTREE,1.0,11.0,11.0,IE,-6.7212,geocoded,True
4441,110.0,-6.5904682,53.1208504,1.05,PQ,44471-1,0,POLLAPHUCA,POLLAPHUCA,1.0,11.0,11.0,IE,-2.5535,geocoded,True
4461,110.0,-6.2066748,53.3397238,1.0666,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-8.8685,neighbour mean,False
4462,220.0,-6.1988537,53.344607350000004,1.06125,PQ,,0,POOLBEG NORT,POOLBEG NORT,1.0,11.0,11.0,IE,-2.0487,neighbour mean,False
4471,110.0,-6.2066748,53.3397238,1.0666,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-8.8725,neighbour mean,False
4472,220.0,-6.244904466666667,53.31154338333334,1.06477,PQ,,0,POOLBEG SOUT,POOLBEG SOUT,1.0,11.0,11.0,IE,-4.9662,neighbour mean,False
4481,110.0,-7.1797191499999995,53.176098175,1.0537,PQ,,0,PORTLAOISE,PORTLAOISE,1.0,11.0,11.0,IE,-5.9516,neighbour mean,False
4491,110.0,-6.3275833,53.3815035,1.05765,PQ,,0,PELLETSTOWN,PELLETSTOWN,1.0,11.0,11.0,IE,-5.3874,geocoded,True
4501,110.0,-6.3861652,53.6808422,1.04651,PQ,,0,PLATIN,PLATIN,1.0,7.0,7.0,IE,-10.9523,geocoded,True
4511,110.0,-6.1519907,53.2734538,1.06097,PQ,,0,POTTERY ROAD,POTTERY ROAD,1.0,11.0,11.0,IE,-5.9609,geocoded,True
4522,220.0,-9.2533719,52.6394329,1.08289,PQ,,0,PROSPECT,PROSPECT,1.0,4.0,4.0,IE,4.2459,geocoded,True
4621,110.0,-6.5224663,53.3776928,1.03805,PQ,,0,RYEBROOK,RYEBROOK,1.0,11.0,11.0,IE,-8.1719,geocoded,True
4651,110.0,-6.2066748,53.3397238,1.06651,PQ,,0,RINGSEND,RINGSEND,1.0,11.0,11.0,IE,-9.0011,geocoded,True
4681,110.0,-8.9685536,52.5436993,1.06608,PQ,,0,RATHKEALE,RATHKEALE,1.0,5.0,5.0,IE,0.7932,geocoded,True
4691,110.0,-6.3878298,53.7067579,1.04627,PQ,,0,OLDBRIDGE,OLDBRIDGE,1.0,7.0,7.0,IE,-11.1194,geocoded,True
4701,110.0,-7.857067,53.743184,1.09401,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-10.617,geocoded,True
4711,110.0,-7.857067,53.743184,1.09401,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-10.617,geocoded,True
4721,110.0,-8.3695668,51.8268181,1.06437,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,8.2119,geocoded,True
4722,220.0,-8.3695668,51.8268181,1.06084,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,12.8805,geocoded,True
4741,110.0,-6.5211765,53.355297,1.05385,PQ,,0,RINAWADE,RINAWADE,1.0,11.0,11.0,IE,-7.4317,geocoded,True
4761,110.0,-8.3445201,51.8332719,1.07725,PQ,,0,RINGASKIDDY,RINGASKIDDY,1.0,10.0,10.0,IE,7.9845,geocoded,True
4781,110.0,-7.1060697,54.0013256,1.07962,PQ,,0,RATRUSSAN,RATRUSSAN,1.0,7.0,7.0,IE,-13.301,geocoded,True
4791,110.0,-7.4519341,52.1571371,1.05157,PQ,,0,RATHNASKILLO,RATHNASKILLO,1.0,12.0,12.0,IE,1.0556,geocoded,True
4901,110.0,-6.1795599,52.8130651,1.06811,PQ,,0,SHELTON ABBE,SHELTON ABBE,1.0,9.0,9.0,IE,-4.32,geocoded,True
4941,110.0,-8.0377635,53.2710643,1.08389,PQ,49451-1,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.3076,geocoded,True
4942,220.0,-8.0377635,53.2710643,1.07236,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.2594,geocoded,True
4943,220.0,-8.0377635,53.2710643,1.07236,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.2594,geocoded,True
4951,110.0,-9.0793907,53.2741041,1.12715,PQ,,0,SALTHILL,SALTHILL,1.0,2.0,2.0,IE,-5.6116,geocoded,True
4961,110.0,-7.2988808,53.9987866,1.0779,PQ,,0,SHANKILL,SHANKILL,1.0,7.0,7.0,IE,-14.2679,geocoded,True
4981,110.0,-8.4672217,54.2412252,1.11691,PQ,,0,SLIGO,SLIGO,1.0,2.0,2.0,IE,-14.4974,geocoded,True
4991,110.0,-7.3684232,55.1313547,1.07141,PQ,,0,SORNE HILL,SORNE HILL,1.0,1.0,1.0,IE,-23.8587,geocoded,True
5001,110.0,-8.2305405,53.2666198,1.08708,PQ,,0,SOMERSET,SOMERSET,1.0,3.0,3.0,IE,-1.7367,geocoded,True
5022,220.0,-6.1864314,53.3393833,1.06131,PQ,50274-14,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-2.0431,geocoded,True
5031,110.0,-6.1895932,53.6013247,1.04303,PQ,,0,STEPHENSTOWN,STEPHENSTOWN,1.0,11.0,11.0,IE,-7.6517,geocoded,True
5041,110.0,-8.383984,54.1777596,1.11267,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-13.9976,geocoded,True
5042,220.0,-8.383984,54.1777596,1.09528,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-10.9301,geocoded,True
5051,110.0,-9.0514195,52.6252455,1.05027,PQ,50574-4,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,5.3347,neighbour mean,False
5061,110.0,-6.6498218,52.9940643,1.0489,PQ,,0,STRATFORD,STRATFORD,1.0,9.0,9.0,IE,-4.0653,geocoded,True
5071,110.0,-9.0514195,52.6252455,1.05027,PQ,50573-3,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,5.3347,neighbour mean,False
5091,110.0,-8.5873819,52.6634944,1.07005,PQ,,0,SINGLAND,SINGLAND,1.0,4.0,4.0,IE,0.7064,geocoded,True
5111,110.0,-6.356603,53.4066092,1.05097,PQ,,0,SNUGBOROUGH,SNUGBOROUGH,1.0,11.0,11.0,IE,-7.8312,geocoded,True
5122,220.0,-6.1864314,53.3393833,1.06,PQ,50275-15,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-3.4532,geocoded,True
5131,110.0,-6.245051,53.2885883,1.06115,PQ,,0,TANEY,TANEY,1.0,11.0,11.0,IE,-6.0117,geocoded,True
5140,220.0,-9.3662608,52.5885022,1.0823,PQ,51475-1,0,OLDPIER,OLDPIER,1.0,5.0,5.0,IE,4.5551,geocoded,True
5141,110.0,-9.3662608,52.5885022,1.0823,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,4.5551,geocoded,True
5142,220.0,-9.3662608,52.5885022,1.0823,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,4.5551,geocoded,True
5172,220.0,-8.3827087,53.1671713,1.075,PQ,51771-CT,0,TYNAGH,TYNAGH,1.0,3.0,3.0,IE,4.2551,geocoded,True
5181,110.0,-8.4596882,51.8827117,1.0605,PQ,,0,TRABEG,TRABEG,1.0,10.0,10.0,IE,6.4236,geocoded,True
5191,110.0,-8.2356174,54.8102758,1.08151,PQ,,0,TIEVEBRACK,TIEVEBRACK,1.0,1.0,1.0,IE,-21.0322,geocoded,True
5202,220.0,-6.4061441,53.0439505,1.05887,Slack,52071-1,0,TURLOUGH HIL,TURLOUGH HIL,3.0,11.0,11.0,IE,-2.5756,geocoded,True
5211,110.0,-6.8626861,53.3500291,1.06147,PQ,,0,TIMAHOE,TIMAHOE,1.0,11.0,11.0,IE,-7.8236,geocoded,True
5221,110.0,-9.4791123,52.6730693,1.08447,PQ,,0,TULLABRACK,TULLABRACK,1.0,4.0,4.0,IE,1.8374,geocoded,True
5222,220.0,-6.1864314,53.3393833,1.06,PQ,50276-16,0,SHELLYBANKSB,SHELLYBANKSB,1.0,11.0,11.0,IE,-3.4532,geocoded,True
5231,110.0,-6.2491939,53.3425325,1.06557,PQ,,0,TRINITY,TRINITY,1.0,11.0,11.0,IE,-9.1357,geocoded,True
5241,110.0,-9.2178772,54.1918026,1.18212,PQ,,0,TAWNAGHMORE,TAWNAGHMORE,1.0,2.0,2.0,IE,-16.3389,geocoded,True
5251,110.0,-9.1879038,54.1232614,1.18211,PQ,,0,TAWN_B,TAWN_B,1.0,2.0,2.0,IE,-16.3384,neighbour mean,False
5261,110.0,-9.426115,52.4245772,1.09811,PQ,,0,TRIEN,TRIEN,1.0,5.0,5.0,IE,1.5394,geocoded,True
5271,110.0,-8.1938573,52.5375573,1.07388,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,-0.6135,geocoded,True
5274,110.0,-8.1938573,52.5375573,1.07388,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,-0.6135,geocoded,True
