name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,geocode_method
1301,110.0,-6.0958665,52.9909581,1.01064,PQ,,0,BALLYBEG,BALLYBEG,1.0,9.0,9.0,IE,4.1606,exact
1311,110.0,-9.2855811,52.2145657,1.0018,PQ,,0,CORDAL,CORDAL,1.0,5.0,5.0,IE,9.6185,exact
1321,110.0,-6.8812414,53.2886399,1.02161,PQ,,0,BLAKE,BLAKE,1.0,11.0,11.0,IE,0.8487,exact
1331,110.0,-6.5335903,53.444432,1.00615,PQ,,0,BLUNDELSTOWN,BLUNDELSTOWN,1.0,11.0,11.0,IE,0.4974,exact
1341,110.0,-8.2634291,54.7189369,1.03233,PQ,,0,BINBANE,BINBANE,1.0,1.0,1.0,IE,-0.2664,exact
1351,110.0,-6.7752554,53.1859251,1.02665,PQ,,0,BARODA,BARODA,1.0,11.0,11.0,IE,0.9952,exact
1361,110.0,-7.5207213,52.361399,1.00116,PQ,,0,BALLYDINE,BALLYDINE,1.0,8.0,8.0,IE,7.4688,exact
1371,110.0,-6.3698501,53.4042822,0.9967,PQ,,0,BARNAGEERAGH,BARNAGEERAGH,1.0,11.0,11.0,IE,0.6668,exact
1381,110.0,-8.3442652,51.8284805,1.00623,PQ,,0,BARNAHELY,BARNAHELY,1.0,10.0,10.0,IE,10.4657,exact
1392,220.0,-7.3211845,53.3981429,1.0227,PQ,,0,CASTLELOST,CASTLELOST,1.0,3.0,3.0,IE,3.8791,exact
1401,110.0,-9.5787377,54.1205007,1.07098,PQ,,0,BELLACORICK,BELLACORICK,1.0,2.0,2.0,IE,7.8743,exact
1411,110.0,-6.3674201,53.2968693,1.01071,PQ,,0,AIRTON,AIRTON,1.0,11.0,11.0,IE,0.8635,exact
1421,110.0,-6.1746313,53.2914859,1.02056,PQ,,0,BLACKROCK,BLACKROCK,1.0,11.0,11.0,IE,0.9671,exact
1431,110.0,-7.342814,52.7988347,1.03591,PQ,,0,BALLYRAGGET,BALLYRAGGET,1.0,9.0,9.0,IE,4.7278,exact
1441,110.0,-8.733195,51.7739278,1.01144,PQ,,0,BANDON,BANDON,1.0,6.0,6.0,IE,9.2193,exact
1451,110.0,-6.3610231,53.4034934,0.99668,PQ,,0,CLOGHRAN,CLOGHRAN,1.0,11.0,11.0,IE,0.6738,exact
1461,110.0,-8.2546807,52.0958683,1.00753,PQ,,0,BARRYMORE,BARRYMORE,1.0,8.0,8.0,IE,8.7201,exact
1471,110.0,-6.2025287,53.409766,0.98661,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,0.7892,exact
1472,220.0,-6.2025287,53.409766,0.9994,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,4.6607,exact
1474,380.0,-6.2025287,53.409766,1.05338,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,5.247,exact
1481,110.0,-7.1703735,52.2286078,1.01123,PQ,,0,BUTLERSTOWN,BUTLERSTOWN,1.0,12.0,12.0,IE,8.9193,exact
1491,110.0,-6.4407825,53.6475064,1.00284,PQ,,0,DEENES,DEENES,1.0,7.0,7.0,IE,1.6005,exact
1501,110.0,-8.7045456,51.7851436,1.01132,PQ,,0,BRINNY,BRINNY,1.0,6.0,6.0,IE,9.2105,exact
1511,110.0,-9.4380864,52.3305984,1.04914,PQ,,0,CLOGHBOOLA,CLOGHBOOLA,1.0,5.0,5.0,IE,8.7488,exact
1521,110.0,,,1.03833,PQ,,0,BOGTOWN,BOGTOWN,1.0,11.0,11.0,IE,1.0063,
1522,220.0,-6.426741,53.4167869,1.00518,PQ,,0,CLONEE,CLONEE,1.0,11.0,11.0,IE,4.2314,exact
1531,110.0,,,1.0043,PQ,,0,BALLYADAM,BALLYADAM,1.0,9.0,9.0,IE,10.1439,
1541,110.0,-6.2725523,52.6502648,1.02275,PQ,,0,BANOGE,BANOGE,1.0,9.0,9.0,IE,6.0292,exact
1551,110.0,-8.9086408,52.0384891,1.01713,PQ,,0,BOGGERAGH,BOGGERAGH,1.0,5.0,5.0,IE,9.502,exact
1561,110.0,-6.4525519,53.32992,1.00692,PQ,,0,COOLDERRIG,COOLDERRIG,1.0,11.0,11.0,IE,-0.4674,exact
1571,110.0,-8.2688178,55.0566404,1.03144,PQ,,0,ARDNAGAPPARY,ARDNAGAPPARY,1.0,1.0,1.0,IE,-1.1165,exact
1581,110.0,-6.3003671,53.372675,1.0076,PQ,,0,CABRA,CABRA,1.0,11.0,11.0,IE,3.4116,exact
1591,110.0,-7.2119609,53.4604224,1.0333,PQ,,0,CLONFAD,CLONFAD,1.0,11.0,11.0,IE,0.2694,exact
1601,110.0,-8.9141082,51.938191,1.01636,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,9.5108,exact
1602,220.0,-8.9141082,51.938191,1.01081,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,10.231,exact
1611,110.0,-9.2997624,51.9841297,1.02535,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,8.4676,exact
1621,110.0,-8.6360252,51.8859966,1.01183,PQ,,0,COOLROE,COOLROE,1.0,10.0,10.0,IE,9.522,exact
1631,110.0,-8.197639,54.1988681,1.04193,PQ,,0,CORDERRY,CORDERRY,1.0,1.0,1.0,IE,2.805,exact
1641,110.0,-8.8534296,53.3081124,1.05389,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,6.5436,exact
1642,220.0,-8.8534296,53.3081124,1.03788,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,7.9553,exact
1651,110.0,-9.548026,52.3787738,1.03765,PQ,,0,CLAHANE,CLAHANE,1.0,5.0,5.0,IE,8.0121,exact
1661,110.0,-9.2692746,53.8665266,1.05592,PQ,,0,CASTLEBAR,CASTLEBAR,1.0,2.0,2.0,IE,5.9929,exact
1671,110.0,-7.092703,53.2901576,1.03585,PQ,,0,KILCUMBER,KILCUMBER,1.0,11.0,11.0,IE,1.4449,exact
1681,110.0,-8.8633008,51.8978487,1.01541,PQ,,0,CARRIGADROHI,CARRIGADROHI,1.0,6.0,6.0,IE,9.4776,truncated
1691,110.0,-6.2060635,53.2702392,1.00672,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,2.9927,exact
1701,110.0,-8.1769822,54.4987533,1.02794,PQ,,0,CATH_FALL,CATH_FALL,1.0,1.0,1.0,IE,1.1079,alias
1711,110.0,-6.2276046,53.4030295,1.01902,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,3.0737,exact
1721,110.0,-7.8984212,52.3769959,1.00594,PQ,,0,CAHIR,CAHIR,1.0,8.0,8.0,IE,6.7418,exact
1731,110.0,-6.2276046,53.4030295,1.01902,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,3.0737,exact
1741,110.0,-6.1967385,53.2562454,1.00647,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,3.0217,exact
1742,220.0,-6.1967385,53.2562454,1.00131,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,3.8205,exact
1751,110.0,,,1.00075,PQ,,0,COOMNACLOHY,COOMNACLOHY,1.0,5.0,5.0,IE,9.91,
1761,110.0,-8.1042024,54.4875201,1.02796,PQ,,0,CLIFF,CLIFF,1.0,1.0,1.0,IE,1.1075,exact
1781,110.0,-9.0544843,52.6298482,0.99946,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,11.8664,exact
1791,110.0,-7.1605331,53.1531424,1.03443,PQ,,0,BRACKLONE,BRACKLONE,1.0,11.0,11.0,IE,2.2403,exact
1801,110.0,-6.3781277,53.2931796,1.00234,PQ,,0,COOKSTOWN,COOKSTOWN,1.0,11.0,11.0,IE,2.745,exact
1810,110.0,-6.2241754,53.407848,0.98622,PQ,,0,DARNDALE,DARNDALE,1.0,11.0,11.0,IE,0.7153,exact
1811,110.0,-6.4497145,53.3179126,0.99448,PQ,,0,CLUTTERLAND,CLUTTERLAND,1.0,11.0,11.0,IE,-2.25,exact
1821,110.0,-8.8482757,53.4834794,1.05505,PQ,,0,CLOON,CLOON,1.0,2.0,2.0,IE,5.382,exact
1831,110.0,-9.5853139,53.3804345,1.07685,PQ,,0,SCREEB,SCREEB,1.0,2.0,2.0,IE,5.2229,exact
1841,110.0,-6.5144397,52.5323772,1.02739,PQ,,0,CRANE,CRANE,1.0,9.0,9.0,IE,6.8555,exact
1851,110.0,-6.1567888,53.2433051,1.00636,PQ,,0,CHERRYWOOD,CHERRYWOOD,1.0,11.0,11.0,IE,2.9912,exact
1861,110.0,-8.1088425,53.9373054,1.04662,PQ,,0,CARRICK ON S,CARRICK ON S,1.0,3.0,3.0,IE,2.9482,truncated
1871,110.0,-6.3761003,53.4105364,0.99722,PQ,,0,COLLEGE PARK,COLLEGE PARK,1.0,11.0,11.0,IE,0.7479,exact
1881,110.0,-8.6941349,52.3301844,1.02264,PQ,,0,CHARLEVILLE,CHARLEVILLE,1.0,5.0,5.0,IE,7.8188,exact
1901,110.0,-6.8445771,52.8325066,1.04436,PQ,,0,CARLOW,CARLOW,1.0,9.0,9.0,IE,4.9703,exact
1911,110.0,,,1.04423,PQ,,0,CUILLEEN,CUILLEEN,1.0,3.0,3.0,IE,2.9755,
1921,110.0,-8.3012481,51.8651043,1.00664,PQ,,0,COW CROSS,COW CROSS,1.0,10.0,10.0,IE,10.4506,exact
1931,110.0,-8.6491987,54.1111523,1.05889,PQ,,0,CUNGHILL,CUNGHILL,1.0,2.0,2.0,IE,3.3875,exact
1941,110.0,-7.0847828,53.2891013,1.03585,PQ,,0,CUSHALING,CUSHALING,1.0,11.0,11.0,IE,1.4449,exact
1951,110.0,-9.5059925,53.8093444,1.05537,PQ,,0,CARROWBEG,CARROWBEG,1.0,2.0,2.0,IE,5.5413,exact
1961,110.0,-8.3704585,51.9009511,1.00666,PQ,,0,CASTLEVIEW,CASTLEVIEW,1.0,10.0,10.0,IE,10.0946,exact
1971,110.0,-9.311485,51.9385387,1.00177,PQ,,0,COOMAGEARLAH,COOMAGEARLAH,1.0,5.0,5.0,IE,9.8511,truncated
1981,110.0,-7.7446161,54.1527414,1.02647,PQ,,0,CORRACLASSY,CORRACLASSY,1.0,1.0,1.0,IE,0.6356,exact
1991,110.0,-6.6343018,52.5904745,1.02472,PQ,,0,CASTLEDOCKRE,CASTLEDOCKRE,1.0,9.0,9.0,IE,7.1765,truncated
2001,110.0,-7.2796709,52.2493148,1.01083,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,9.0708,exact
2002,220.0,-7.2796709,52.2493148,1.0029,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,10.8778,exact
2011,110.0,,,1.03053,PQ,,0,CORBETSTOWN,CORBETSTOWN,1.0,11.0,11.0,IE,0.602,
2021,110.0,-6.4163263,53.2892499,1.00299,PQ,,0,CITY WEST,CITY WEST,1.0,11.0,11.0,IE,-0.7768,fuzzy
2041,110.0,-6.3649353,53.4193712,0.99736,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,0.8047,exact
2042,220.0,-6.3649353,53.4193712,1.00042,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,4.5599,exact
2052,220.0,-6.3649353,53.4193712,1.00042,PQ,,0,CORDUFFB,CORDUFFB,1.0,11.0,11.0,IE,4.5599,fuzzy
2061,110.0,,,1.01009,PQ,,0,CASTLETREASU,CASTLETREASU,1.0,10.0,10.0,IE,10.5322,
2072,220.0,-6.3817801,53.4146281,1.0,PQ,,0,CRUISERATH,CRUISERATH,1.0,11.0,11.0,IE,4.5665,exact
2090,110.0,,,1.05575,PQ,,0,KNOCKRANNY A,KNOCKRANNY A,1.0,2.0,2.0,IE,6.2466,
2091,110.0,-9.289752,53.3598717,1.07372,PQ,,0,KNOCKRANNY,KNOCKRANNY,1.0,2.0,2.0,IE,5.6768,exact
2101,110.0,-6.4237884,54.0053368,1.02943,PQ,,0,DUNDALK,DUNDALK,1.0,7.0,7.0,IE,2.2174,exact
2111,110.0,-9.3355257,53.3536722,1.05583,PQ,,0,UGGOOL,UGGOOL,1.0,2.0,2.0,IE,6.2458,exact
2121,110.0,-8.8613742,52.7239924,1.0369,PQ,,0,DRUMLINE,DRUMLINE,1.0,4.0,4.0,IE,7.0724,exact
2131,110.0,-9.2344983,52.4434711,1.04742,PQ,,0,DROMADA,DROMADA,1.0,5.0,5.0,IE,8.7777,exact
2141,110.0,-7.6536881,52.1082836,1.01111,PQ,,0,DUNGARVAN,DUNGARVAN,1.0,12.0,12.0,IE,8.9137,exact
2151,110.0,,,1.03664,PQ,,0,DROMBEG,DROMBEG,1.0,5.0,5.0,IE,8.3898,
2161,110.0,-7.6676498,52.3836007,1.00096,PQ,,0,DOON,DOON,1.0,8.0,8.0,IE,6.8806,exact
2171,110.0,-9.2491169,53.3058138,1.07458,PQ,,0,KNOCKALOUGH,KNOCKALOUGH,1.0,2.0,2.0,IE,5.6685,exact
2181,110.0,-6.4010215,53.7247696,1.00451,PQ,,0,DRYBRIDGE,DRYBRIDGE,1.0,7.0,7.0,IE,1.9331,exact
2191,110.0,,,1.0016,PQ,,0,DONORE,DONORE,1.0,7.0,7.0,IE,2.0643,
2202,220.0,-6.6881005,53.1543743,1.022,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,3.8356,exact
2204,380.0,-6.6881005,53.1543743,1.04234,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,5.4037,exact
2211,110.0,,,1.03127,PQ,,0,DENNISTOWN,DENNISTOWN,1.0,9.0,9.0,IE,7.1863,
2212,220.0,-6.6881005,53.1543743,1.04234,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,5.4037,exact
2221,110.0,-9.0897487,51.7232312,1.01649,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,8.9949,exact
2225,110.0,-9.0897487,51.7232312,1.01649,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,8.9949,exact
2231,110.0,,,1.04285,PQ,,0,DERRYBRIEN,DERRYBRIEN,1.0,4.0,4.0,IE,5.5668,
2241,110.0,-7.928076,53.1259869,1.03766,PQ,,0,DALLOW,DALLOW,1.0,8.0,8.0,IE,3.9355,exact
2251,110.0,-6.2342099,53.4212033,1.01896,PQ,,0,DARDISTOWN,DARDISTOWN,1.0,11.0,11.0,IE,3.0847,exact
2261,110.0,-7.2138473,53.3581344,1.03053,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,0.6021,exact
2271,110.0,,,1.03703,PQ,,0,DERRYLAHAN,DERRYLAHAN,1.0,3.0,3.0,IE,4.3385,
2281,110.0,,,1.05658,PQ,,0,DALTON_A1,DALTON_A1,1.0,2.0,2.0,IE,5.7922,
2301,110.0,-6.8293304,53.3880882,1.01924,PQ,,0,DUNFIRTH,DUNFIRTH,1.0,11.0,11.0,IE,0.0611,fuzzy
2312,220.0,,,1.05059,PQ,,0,DERRYGREENAG,DERRYGREENAG,1.0,11.0,11.0,IE,6.9642,
2321,110.0,-7.7722302,54.8631648,1.03531,PQ,,0,DRUMKEEN,DRUMKEEN,1.0,1.0,1.0,IE,-1.5423,exact
2331,110.0,,,1.07375,PQ,,0,FERRY VIEW,FERRY VIEW,1.0,2.0,2.0,IE,5.6765,
2341,110.0,,,1.03242,PQ,,0,CAHERHURLY,CAHERHURLY,1.0,4.0,4.0,IE,7.8007,
2351,110.0,,,1.02642,PQ,,0,EFFERNOGE,EFFERNOGE,1.0,9.0,9.0,IE,6.9641,
2361,110.0,-8.9358728,52.860201,1.04603,PQ,,0,ENNIS,ENNIS,1.0,4.0,4.0,IE,6.6466,exact
2391,110.0,-7.8209426,52.5172741,1.00336,PQ,,0,KILL HILL,KILL HILL,1.0,8.0,8.0,IE,6.0546,exact
2401,110.0,-7.2520289,53.262337,1.03756,PQ,,0,MOUNT LUCAS,MOUNT LUCAS,1.0,11.0,11.0,IE,1.0268,exact
2421,110.0,-6.4476689,53.3238429,0.99441,PQ,,0,CORKAGH,CORKAGH,1.0,11.0,11.0,IE,-2.277,exact
2441,110.0,,,1.00046,PQ,,0,BELLEWSTOWN,BELLEWSTOWN,1.0,7.0,7.0,IE,2.6987,
2481,110.0,,,1.00135,PQ,,0,FASS EAST,FASS EAST,1.0,11.0,11.0,IE,2.7524,
2491,110.0,,,1.00141,PQ,,0,FASS WEST,FASS WEST,1.0,11.0,11.0,IE,2.7597,
2521,110.0,-8.1238358,53.9116793,1.04764,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,3.0518,exact
2522,220.0,-8.1238358,53.9116793,1.039,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,4.4655,exact
2541,110.0,,,1.02115,PQ,,0,FRN ST A,FRN ST A,1.0,11.0,11.0,IE,0.9591,
2551,110.0,,,1.01201,PQ,,0,FRN ST B,FRN ST B,1.0,11.0,11.0,IE,0.9901,
2561,110.0,-6.3257744,53.4124627,1.00794,PQ,,0,FIN_URBAN,FIN_URBAN,1.0,11.0,11.0,IE,3.4988,coupled
2562,220.0,-6.3149241,53.4055029,1.0,PQ,,0,FINGLAS,FINGLAS,1.0,11.0,11.0,IE,4.6874,exact
2563,220.0,-6.3149241,53.4055029,1.0,PQ,,0,FINGLAS220B,FINGLAS220,1.0,11.0,11.0,IE,4.6874,coupled
2571,110.0,-6.3149241,53.4055029,1.01811,PQ,,0,FIN_RURAL,FIN_RURAL,1.0,11.0,11.0,IE,3.1697,coupled
2581,110.0,,,0.99743,PQ,,0,FINGLAS B5,FINGLAS B5,1.0,11.0,11.0,IE,0.7363,
2591,110.0,-6.4171604,53.2829452,1.00275,PQ,,0,FORTUNESTOWN,FORTUNESTOWN,1.0,11.0,11.0,IE,-0.787,exact
2601,110.0,,,1.07486,PQ,,0,FIRLOUGH,FIRLOUGH,1.0,2.0,2.0,IE,4.3689,
2641,110.0,,,1.03183,PQ,,0,GRAHOMICK,GRAHOMICK,1.0,9.0,9.0,IE,7.1714,
2651,110.0,,,1.03759,PQ,,0,GARRINTAGGAR,GARRINTAGGAR,1.0,3.0,3.0,IE,4.425,
2661,110.0,,,1.04025,PQ,,0,AGHALEAGUE,AGHALEAGUE,1.0,1.0,1.0,IE,2.8231,
2671,110.0,-8.1924874,54.1504588,1.04025,PQ,,0,GARVAGH,GARVAGH,1.0,1.0,1.0,IE,2.8231,prefix
2681,110.0,-7.9859944,53.9144475,1.04475,PQ,,0,GILRA,GILRA,1.0,3.0,3.0,IE,2.8603,exact
2691,110.0,-6.4586834,53.6572305,1.00284,PQ,,0,GARBALLAGH,GARBALLAGH,1.0,7.0,7.0,IE,2.4191,exact
2701,110.0,-6.2384064,53.4677716,1.0124,PQ,,0,GLASMORE,GLASMORE,1.0,11.0,11.0,IE,2.5709,exact
2712,220.0,,,1.04117,PQ,,0,GLANSILLAGH,GLANSILLAGH,1.0,5.0,5.0,IE,8.7616,
2721,110.0,-6.5644585,53.3435573,1.02103,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,1.4558,exact
2731,110.0,-9.3067693,51.925463,1.00179,PQ,,0,GLANLEE,GLANLEE,1.0,5.0,5.0,IE,9.8504,exact
2741,110.0,-6.99172,52.2815845,1.01316,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,9.3309,exact
2742,220.0,-6.99172,52.2815845,1.0,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,11.2025,exact
2761,110.0,-6.1520925,53.3996226,1.01889,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,3.047,exact
2771,110.0,-9.131237,52.0026938,1.00047,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,9.9076,exact
2781,110.0,-9.0132121,53.290063,1.05807,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,6.2261,exact
2791,110.0,-6.3653809,53.450696,0.99841,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,1.3657,prefix
2801,110.0,-7.9351078,54.6871253,1.03847,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-0.2585,exact
2821,110.0,-7.5811846,54.1291946,1.02572,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,0.4228,exact
2841,110.0,-6.6442071,53.7009328,1.00771,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,2.0344,exact
2842,220.0,-6.6442071,53.7009328,1.01328,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,3.0383,exact
2852,220.0,-8.2496363,51.8150801,1.00077,PQ,,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,13.1105,exact
2861,110.0,-6.4452964,53.3299746,1.007,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-0.4415,truncated
2870,110.0,-7.9951038,54.6870462,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581,exact
2871,110.0,-7.9951038,54.6870462,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581,exact
2881,110.0,-9.023808,52.2053487,1.01891,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,7.4012,exact
2892,220.0,,,1.04136,PQ,,0,GLENCLOOSAGH,GLENCLOOSAGH,1.0,5.0,5.0,IE,8.6823,
2921,110.0,,,1.02812,PQ,,0,HARRISTOWN,HARRISTOWN,1.0,11.0,11.0,IE,0.2196,
2931,110.0,,,1.00825,PQ,,0,WALTERSTOWN,WALTERSTOWN,1.0,11.0,11.0,IE,0.0491,
2941,110.0,-6.2754277,53.3290125,1.02116,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,0.9686,truncated
2951,110.0,-6.3000097,53.3451523,1.012,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,0.9966,truncated
2962,220.0,-6.3249285,53.4109851,0.99964,PQ,,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,4.7405,exact
2972,220.0,,,0.99988,PQ,,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,4.7725,
3061,110.0,-8.661073,51.9017859,1.01241,PQ,,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,9.5138,fuzzy
3081,110.0,-6.3391212,53.3337774,1.01205,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,1.0282,coupled
3082,220.0,-6.3391212,53.3337774,1.00642,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,2.7166,exact
