DateTime,IE Demand,IE Wind Availability,IE Wind Generation,NI Wind Availability,NI Wind Generation,AI Demand,AI Wind Availability,AI Wind Generation,AI Solar Availability,AI Solar Generation,Moyle I/C,EWIC I/C,Greenlink I/C,AI Oversupply,SNSP
2026-01-01 00:00:00,3902.89,1385.36,1355.82,661.912,174.723,4509.045,2047.272,1530.543,2.169,4.21,353.529,529.93,513.203,0.0,0.6375
2026-01-01 00:15:00,3883.7,1419.88,1385.88,686.758,178.286,4481.630999999999,2106.638,1564.1660000000002,2.149,4.21,353.477,518.13,513.177,0.0,0.6443000000000001
2026-01-01 00:30:00,3851.78,1445.57,1393.86,688.292,175.102,4432.41,2133.862,1568.962,2.149,4.23,353.482,450.32,513.19,0.0,0.6294
2026-01-01 00:45:00,3814.2,1440.69,1398.54,666.646,177.504,4384.121,2107.3360000000002,1576.0439999999999,2.189,4.23,353.512,451.71,513.22,0.0,0.6254
2026-01-01 01:00:00,3787.79,1431.52,1380.68,658.836,181.662,4377.763,2090.3559999999998,1562.342,2.149,4.24,353.518,518.89,513.262,0.0,0.631
2026-01-01 01:15:00,3730.06,1406.73,1333.04,679.618,213.982,4330.216,2086.348,1547.022,2.159,4.19,353.48,529.97,513.214,0.0,0.6368
2026-01-01 01:30:00,3690.45,1440.62,1347.03,692.135,218.293,4272.188,2132.755,1565.3229999999999,2.179,4.24,353.477,529.96,513.308,0.0,0.6486
2026-01-01 01:45:00,3657.54,1491.32,1435.25,701.054,188.098,4225.405,2192.374,1623.348,2.129,4.23,353.509,529.94,513.376,0.0,0.6659999999999999
2026-01-01 02:00:00,3699.52,1516.28,1472.43,687.184,179.967,4264.299,2203.464,1652.3970000000002,2.159,4.19,353.535,529.93,513.236,0.0,0.6620999999999999
2026-01-01 02:15:00,3675.6,1600.14,1508.47,673.302,148.899,4235.266,2273.442,1657.3690000000001,2.189,4.23,353.488,529.94,513.283,0.0,0.6668000000000001
2026-01-01 02:30:00,3603.9,1616.69,1531.47,667.968,147.157,4159.146,2284.658,1678.627,2.1390000000000002,4.23,353.478,529.96,513.238,0.0,0.6812
2026-01-01 02:45:00,3552.56,1603.29,1531.45,675.806,151.748,4104.238,2279.096,1683.198,2.179,4.21,353.488,529.96,513.242,0.0,0.69
2026-01-01 03:00:00,3536.91,1655.84,1580.37,675.799,156.26,4087.087,2331.639,1736.6299999999999,2.169,4.19,353.508,529.96,513.234,0.0,0.7014
2026-01-01 03:15:00,3487.63,1634.22,1542.64,662.413,152.627,4022.221,2296.633,1695.267,2.159,4.21,353.499,529.96,513.244,0.0,0.7023999999999999
2026-01-01 03:30:00,3460.04,1661.22,1546.78,645.047,151.676,3990.928,2306.267,1698.456,2.159,4.22,353.479,529.96,513.265,0.0,0.7023999999999999
2026-01-01 03:45:00,3419.67,1626.22,1476.08,615.278,136.323,3939.776,2241.498,1612.403,2.0789999999999997,4.21,353.472,529.96,513.258,0.0,0.6925
2026-01-01 04:00:00,3384.51,1583.27,1429.94,545.003,141.985,3911.098,2128.273,1571.9250000000002,2.1189999999999998,4.21,353.449,529.98,513.296,0.0,0.6879000000000001
2026-01-01 04:15:00,3358.84,1572.37,1387.58,532.274,156.761,3877.92,2104.644,1544.341,2.089,4.21,353.468,529.99,513.235,0.0,0.6868000000000001
2026-01-01 04:30:00,3352.83,1578.73,1393.02,511.929,164.078,3877.141,2090.659,1557.098,2.059,4.23,353.457,529.98,513.29,0.0,0.6851999999999999
2026-01-01 04:45:00,3327.38,1558.38,1353.08,431.485,139.336,3848.91,1989.8650000000002,1492.416,2.109,4.21,353.463,529.96,513.279,0.0,0.6789000000000001
2026-01-01 05:00:00,3330.14,1586.63,1273.42,437.165,122.245,3855.542,2023.795,1395.665,2.099,4.22,353.434,529.98,513.285,0.0,0.6679
2026-01-01 05:15:00,3332.88,1623.73,1268.62,441.927,152.519,3861.0,2065.657,1421.139,2.069,4.22,353.445,529.97,513.251,0.0,0.6707
2026-01-01 05:30:00,3314.68,1579.11,1169.09,448.521,158.146,3844.086,2027.6309999999999,1327.2359999999999,2.089,4.19,353.441,529.96,513.236,0.0,0.667
2026-01-01 05:45:00,3302.63,1564.31,1111.92,471.851,157.471,3837.51,2036.161,1269.391,2.1189999999999998,4.22,353.425,529.95,513.248,0.0,0.6618
2026-01-01 06:00:00,3334.99,1539.01,1086.64,449.579,152.417,3885.232,1988.589,1239.057,2.059,4.2,353.465,529.95,513.345,0.0,0.6562
2026-01-01 06:15:00,3345.24,1465.94,1118.35,394.37,137.47,3905.4039999999995,1860.31,1255.82,2.089,4.19,353.444,529.97,513.236,0.0,0.6578
2026-01-01 06:30:00,3376.36,1429.98,1156.59,377.294,140.862,3951.132,1807.274,1297.452,2.1189999999999998,4.19,353.468,529.99,513.261,0.0,0.6620999999999999
2026-01-01 06:45:00,3390.01,1418.18,1144.38,402.364,170.962,3975.0200000000004,1820.544,1315.342,2.0789999999999997,4.19,353.441,529.97,513.267,0.0,0.6634
2026-01-01 07:00:00,3430.6,1391.11,1127.2,464.763,201.087,4033.332,1855.8729999999998,1328.287,2.089,4.19,387.397,529.98,513.225,0.0,0.6694
2026-01-01 07:15:00,3453.68,1422.86,1123.41,441.609,169.706,4060.515,1864.4689999999998,1293.116,2.129,4.18,439.871,529.97,513.283,0.0,0.6690999999999999
2026-01-01 07:30:00,3474.65,1368.19,1111.62,428.609,175.377,4091.196,1796.799,1286.9969999999998,2.089,4.17,441.92,529.97,513.236,0.0,0.6674
2026-01-01 07:45:00,3482.52,1253.92,1132.29,450.961,134.486,4107.434,1704.881,1266.7759999999998,2.1189999999999998,4.14,441.941,529.98,513.25,0.0,0.6603
2026-01-01 08:00:00,3469.63,1176.91,1121.7,486.126,143.883,4104.744000000001,1663.036,1265.583,2.129,4.15,441.898,529.98,513.28,0.0,0.6609999999999999
2026-01-01 08:15:00,3479.07,1185.36,1151.43,456.385,147.544,4123.943,1641.745,1298.9740000000002,2.169,4.07,441.941,529.97,513.266,0.0,0.6659
2026-01-01 08:30:00,3499.45,1175.87,1150.21,482.522,155.964,4149.684,1658.3919999999998,1306.174,2.629,4.11,441.937,529.98,513.191,0.0,0.6639
2026-01-01 08:45:00,3539.58,1180.5,1158.24,448.925,183.615,4207.475,1629.425,1341.855,8.681999999999999,11.09,441.94,529.98,513.219,0.0,0.665
2026-01-01 09:00:00,3605.58,1133.23,1111.38,417.8,229.749,4297.951,1551.03,1341.1290000000001,21.823999999999998,26.264000000000003,441.945,529.98,513.22,0.0,0.6543000000000001
2026-01-01 09:15:00,3656.83,1094.56,1070.18,416.562,224.985,4367.715,1511.1219999999998,1295.165,38.484,44.186,441.961,529.98,513.274,0.0,0.6393
2026-01-01 09:30:00,3690.5,1036.16,1012.69,445.169,253.69,4413.82,1481.3290000000002,1266.38,59.487,70.447,441.959,529.97,513.243,0.0,0.6335000000000001
2026-01-01 09:45:00,3749.04,1035.39,999.31,499.324,272.832,4492.878,1534.7140000000002,1272.1419999999998,72.247,77.442,441.942,529.98,513.174,0.0,0.6262
2026-01-01 10:00:00,3794.7,1052.45,999.57,498.451,304.933,4565.124,1550.901,1304.5030000000002,101.33900000000001,100.182,441.938,529.98,513.236,0.0,0.6294
2026-01-01 10:15:00,3843.56,1078.37,1034.29,510.777,305.177,4633.855,1589.147,1339.467,136.934,127.75099999999999,441.928,529.98,513.21,0.0,0.6352
2026-01-01 10:30:00,3883.46,1043.53,1015.9,554.945,310.604,4679.714,1598.475,1326.504,166.249,170.73,441.925,529.98,513.209,0.0,0.6371
2026-01-01 10:45:00,3911.87,1036.11,1010.8,589.591,329.844,4721.846,1625.701,1340.644,172.267,179.04600000000002,441.957,529.98,513.228,0.0,0.6367
2026-01-01 11:00:00,3970.97,996.77,971.43,611.91,327.745,4794.596,1608.6799999999998,1299.175,179.91,195.263,441.949,529.98,513.184,0.0,0.6228
2026-01-01 11:15:00,4021.69,979.52,953.16,603.005,325.415,4859.793,1582.525,1278.575,198.65,212.751,441.946,529.98,513.171,0.0,0.6145
2026-01-01 11:30:00,4038.71,972.12,946.72,617.523,322.179,4883.186,1589.643,1268.899,212.237,219.85000000000002,441.954,529.98,513.213,0.0,0.612
2026-01-01 11:45:00,4061.24,986.61,954.15,627.023,378.144,4926.139,1613.633,1332.2939999999999,229.655,237.94400000000002,441.925,529.98,513.254,0.0,0.623
2026-01-01 12:00:00,4114.0,1027.57,989.7,614.167,392.548,4997.536,1641.737,1382.248,264.585,267.255,441.932,529.98,513.225,0.0,0.6313
2026-01-01 12:15:00,4147.88,1010.58,980.9,634.841,395.191,5040.892,1645.421,1376.091,263.14300000000003,265.448,441.941,529.97,513.189,0.0,0.6245
2026-01-01 12:30:00,4157.24,957.24,925.75,658.561,416.283,5061.5689999999995,1615.801,1342.033,282.903,290.473,441.923,529.99,513.217,0.0,0.6208
2026-01-01 12:45:00,4163.78,1034.38,990.51,681.53,439.408,5069.382,1715.91,1429.9180000000001,255.968,260.931,441.949,529.98,513.239,0.0,0.6301
2026-01-01 13:00:00,4184.63,1038.97,1003.83,736.303,438.918,5081.196,1775.2730000000001,1442.748,270.59999999999997,273.088,441.97,529.98,513.236,0.0,0.6345000000000001
2026-01-01 13:15:00,4183.82,1135.73,1076.59,781.823,431.336,5079.084,1917.5529999999999,1507.926,264.38,234.46099999999998,441.955,529.97,513.22,0.0,0.6406000000000001
2026-01-01 13:30:00,4187.85,1183.63,1142.6,736.516,430.559,5082.652,1920.1460000000002,1573.1589999999999,226.551,221.413,441.953,529.98,513.236,0.0,0.6484000000000001
2026-01-01 13:45:00,4191.37,1179.44,1146.15,739.046,427.858,5081.879,1918.486,1574.008,223.053,231.10999999999999,441.953,529.98,513.176,0.0,0.6502
2026-01-01 14:00:00,4188.87,1217.25,1185.28,768.399,426.718,5075.616,1985.649,1611.998,177.179,182.708,441.975,529.99,513.188,0.0,0.6476000000000001
2026-01-01 14:15:00,4213.97,1279.84,1239.72,745.147,420.071,5101.273,2024.987,1659.7910000000002,165.138,163.407,441.97,529.98,513.218,0.0,0.6495000000000001
2026-01-01 14:30:00,4224.33,1330.07,1291.1,782.377,423.813,5114.251,2112.447,1714.913,140.75,137.975,441.973,529.97,513.2,0.0,0.6531
2026-01-01 14:45:00,4212.03,1332.68,1297.4,785.786,429.977,5106.54,2118.466,1727.377,115.96900000000001,108.47999999999999,441.979,529.98,513.154,0.0,0.6498999999999999
2026-01-01 15:00:00,4241.6,1363.19,1332.55,752.119,414.421,5143.319,2115.309,1746.971,101.47200000000001,95.19200000000001,441.937,529.98,513.196,0.0,0.6455
2026-01-01 15:15:00,4260.88,1388.02,1350.95,731.515,383.184,5164.937,2119.535,1734.134,73.548,69.355,441.937,529.99,513.186,0.0,0.635
2026-01-01 15:30:00,4296.88,1442.34,1410.41,707.586,405.915,5217.5650000000005,2149.926,1816.325,42.955000000000005,45.089,441.948,529.97,513.17,0.0,0.6383
2026-01-01 15:45:00,4324.5,1365.12,1338.63,677.291,434.504,5263.568,2042.411,1773.134,31.405,33.535999999999994,441.965,529.98,513.154,0.0,0.622
2026-01-01 16:00:00,4405.63,1318.16,1293.48,630.339,430.216,5366.608,1948.4990000000003,1723.696,13.492,17.247999999999998,441.951,529.98,513.069,0.0,0.597
2026-01-01 16:15:00,4480.07,1302.04,1280.11,627.345,460.233,5463.572999999999,1929.385,1740.3429999999998,5.022,7.47,441.957,529.98,513.205,0.0,0.5895
2026-01-01 16:30:00,4541.45,1232.54,1202.13,609.035,496.769,5564.508,1841.5749999999998,1698.8990000000001,2.1020000000000003,4.62,441.937,529.98,513.189,0.0,0.5779
2026-01-01 16:45:00,4628.24,1248.66,1225.32,603.018,536.16,5678.074,1851.678,1761.48,1.7120000000000002,3.6,441.942,529.98,513.213,0.0,0.5795
2026-01-01 17:00:00,4699.59,1248.04,1189.16,598.074,545.384,5768.228,1846.114,1734.544,1.642,3.98,441.973,529.98,513.193,0.0,0.6042000000000001
2026-01-01 17:15:00,4747.49,1281.74,1249.72,587.563,539.465,5823.173,1869.3029999999999,1789.185,1.6320000000000001,4.16,441.968,529.98,513.21,0.0,0.6113000000000001
2026-01-01 17:30:00,4763.62,1297.04,1260.39,590.38,547.931,5837.412,1887.42,1808.3210000000001,1.6320000000000001,4.22,441.967,529.99,513.256,0.0,0.6112
2026-01-01 17:45:00,4751.84,1250.15,1219.3,543.84,506.484,5809.8,1793.9900000000002,1725.7839999999999,1.642,4.2,441.93,529.98,513.22,0.0,0.6012
2026-01-01 18:00:00,4747.19,1240.58,1216.71,536.129,496.489,5786.9,1776.7089999999998,1713.199,1.642,4.2,441.863,529.99,513.167,0.0,0.5934
2026-01-01 18:15:00,4731.52,1219.41,1184.79,517.294,473.241,5758.133000000001,1736.7040000000002,1658.031,1.6320000000000001,4.18,441.874,529.98,513.118,0.0,0.5857
2026-01-01 18:30:00,4699.14,1319.94,1303.5,483.161,435.45,5702.656,1803.101,1738.95,1.612,4.17,441.871,529.97,513.177,0.0,0.5772999999999999
2026-01-01 18:45:00,4650.66,1294.49,1278.03,495.802,443.34,5629.8099999999995,1790.292,1721.37,1.6219999999999999,4.16,441.893,529.97,513.208,0.0,0.5702
2026-01-01 19:00:00,4625.2,1335.65,1300.75,470.712,428.789,5596.1759999999995,1806.362,1729.539,1.6219999999999999,4.16,441.886,529.97,513.229,0.0,0.5740999999999999
2026-01-01 19:15:00,4560.34,1309.08,1257.52,470.11,443.708,5515.009,1779.19,1701.228,1.562,4.19,441.872,529.92,513.225,0.0,0.5776
2026-01-01 19:30:00,4516.41,1331.14,1289.08,471.917,445.141,5460.937,1803.057,1734.221,1.602,4.17,441.875,529.93,513.214,0.0,0.5892000000000001
2026-01-01 19:45:00,4479.49,1311.44,1286.17,472.25,438.984,5405.352,1783.69,1725.154,1.6520000000000001,4.13,441.874,529.93,513.272,0.0,0.5909
2026-01-01 20:00:00,4450.07,1351.17,1304.43,477.926,447.552,5359.955,1829.096,1751.982,1.592,4.14,441.857,529.94,513.257,0.0,0.5989
2026-01-01 20:15:00,4401.65,1375.25,1335.3,506.434,462.112,5292.384,1881.684,1797.412,1.642,4.16,441.862,529.92,513.278,0.0,0.6154
2026-01-01 20:30:00,4355.71,1353.7,1329.66,502.903,390.994,5217.946,1856.603,1720.654,1.602,4.16,441.84,529.95,513.218,0.0,0.6096
2026-01-01 20:45:00,4302.08,1371.54,1330.82,533.343,372.359,5149.8,1904.8829999999998,1703.1789999999999,1.6320000000000001,4.11,441.848,529.98,513.21,0.0,0.6148
2026-01-01 21:00:00,4284.63,1514.48,1460.79,512.133,368.154,5121.755,2026.613,1828.944,1.6320000000000001,4.16,441.856,529.99,513.303,0.0,0.6423000000000001
2026-01-01 21:15:00,4223.73,1563.69,1521.06,479.662,366.179,5048.722,2043.352,1887.239,1.6219999999999999,4.14,441.84,529.98,513.259,0.0,0.6625
2026-01-01 21:30:00,4155.26,1554.79,1515.5,531.295,339.798,4959.541,2086.085,1855.298,1.592,4.15,441.861,529.97,513.24,0.0,0.6665000000000001
2026-01-01 21:45:00,4112.34,1647.19,1564.75,518.389,297.44,4903.7880000000005,2165.579,1862.19,1.6219999999999999,4.13,441.844,529.92,513.271,0.0,0.6753
2026-01-01 22:00:00,4081.36,1723.27,1603.72,458.152,285.021,4855.292,2181.422,1888.741,1.612,4.14,441.844,529.96,513.249,0.0,0.6888
2026-01-01 22:15:00,4008.6,1779.58,1653.34,428.7,277.289,4763.5509999999995,2208.2799999999997,1930.629,1.612,4.11,441.848,529.96,513.222,0.0,0.7109000000000001
2026-01-01 22:30:00,3947.42,1724.18,1645.13,460.799,278.961,4682.523,2184.9790000000003,1924.0910000000001,1.6219999999999999,4.12,441.844,529.98,513.24,0.0,0.7145
2026-01-01 22:45:00,3866.96,1752.84,1613.26,389.71,271.558,4579.677,2142.5499999999997,1884.818,1.602,4.12,441.828,529.97,513.213,0.0,0.7187
2026-01-01 23:00:00,3937.22,1715.26,1571.6,357.811,241.261,4630.849,2073.071,1812.8609999999999,1.592,4.14,441.811,529.94,513.259,0.0,0.7014
2026-01-01 23:15:00,3903.28,1676.12,1527.36,331.609,207.536,4577.292,2007.7289999999998,1734.896,1.552,4.14,441.823,529.91,513.18,0.0,0.6937000000000001
2026-01-01 23:30:00,3845.08,1703.16,1479.87,305.896,198.44,4506.689,2009.056,1678.31,1.572,4.14,441.806,529.95,513.24,0.0,0.6918000000000001
2026-01-01 23:45:00,3796.09,1725.73,1478.63,307.966,182.995,4440.446,2033.696,1661.625,1.532,4.14,441.791,529.95,513.297,0.0,0.6931
2026-01-02 00:00:00,3761.2,1715.53,1543.32,332.918,166.826,4393.537,2048.448,1710.146,1.552,4.12,440.9,529.92,513.117,0.0,0.6934999999999999
2026-01-02 00:15:00,3715.66,1705.23,1584.75,319.64,186.223,4335.996,2024.87,1770.973,1.582,4.14,393.293,529.92,513.231,0.0,0.6945999999999999
2026-01-02 00:30:00,3660.58,1743.07,1584.52,297.262,224.412,4263.117,2040.3319999999999,1808.932,1.612,4.07,353.49,529.97,513.12,0.0,0.7048000000000001
2026-01-02 00:45:00,3600.68,1795.27,1550.73,278.898,223.481,4190.172,2074.168,1774.211,1.612,4.13,353.427,529.98,513.071,0.0,0.7034999999999999
2026-01-02 01:00:00,3576.96,1815.04,1527.96,295.353,207.936,4183.811,2110.393,1735.896,1.572,4.11,353.448,524.44,513.251,0.0,0.6912999999999999
2026-01-02 01:15:00,3543.71,1910.54,1547.77,333.986,198.465,4152.593,2244.526,1746.235,1.552,4.13,353.459,466.07,513.227,0.0,0.6861
2026-01-02 01:30:00,3495.83,1900.92,1563.78,411.521,202.853,4091.175,2312.4410000000003,1766.633,1.542,4.12,353.459,403.48,513.228,0.0,0.6829000000000001
2026-01-02 01:45:00,3451.22,1921.88,1517.94,388.796,205.845,4039.8549999999996,2310.676,1723.785,1.492,4.09,353.463,451.65,513.382,0.0,0.6901999999999999
2026-01-02 02:00:00,3515.52,1961.16,1537.12,373.586,202.417,4104.631,2334.746,1739.5369999999998,1.562,4.12,353.448,518.85,513.239,0.0,0.6942
2026-01-02 02:15:00,3506.55,1972.27,1505.03,372.731,202.02,4081.9080000000004,2345.001,1707.05,1.572,4.13,353.47,528.8,513.243,0.0,0.6933
2026-01-02 02:30:00,3479.65,1923.6,1513.67,423.088,202.155,4043.657,2346.688,1715.825,1.542,4.14,353.478,479.3,513.273,0.0,0.6859999999999999
2026-01-02 02:45:00,3461.57,1926.12,1520.94,444.353,195.283,4018.1670000000004,2370.473,1716.223,1.552,4.11,353.467,461.85,513.266,0.0,0.6827
2026-01-02 03:00:00,3466.03,1940.11,1459.08,477.911,178.751,4012.639,2418.0209999999997,1637.831,1.542,4.15,353.485,523.2,513.248,0.0,0.6866
2026-01-02 03:15:00,3458.95,1881.05,1433.3,490.156,175.154,4005.051,2371.206,1608.454,1.562,4.13,353.486,529.92,513.258,0.0,0.6839
2026-01-02 03:30:00,3425.39,1833.1,1390.01,486.046,180.165,3962.825,2319.1459999999997,1570.175,1.532,4.15,353.492,529.93,513.258,0.0,0.6835
2026-01-02 03:45:00,3415.46,1875.3,1384.74,486.507,174.933,3947.954,2361.807,1559.673,1.522,4.14,353.464,529.95,513.21,0.0,0.6858
2026-01-02 04:00:00,3397.06,1866.09,1391.17,524.027,176.329,3925.8379999999997,2390.117,1567.499,1.582,4.12,353.467,506.72,513.219,0.0,0.6812
2026-01-02 04:15:00,3384.51,1814.91,1377.19,563.886,181.647,3913.924,2378.7960000000003,1558.837,1.552,4.1,353.486,500.02,513.304,0.0,0.6785
2026-01-02 04:30:00,3362.69,1775.86,1361.34,543.677,171.787,3893.7200000000003,2319.537,1533.127,1.542,4.12,353.457,495.84,513.259,0.0,0.6744
2026-01-02 04:45:00,3353.29,1660.13,1396.57,518.761,174.91,3883.929,2178.891,1571.48,1.562,4.14,353.477,426.35,513.261,0.0,0.669
2026-01-02 05:00:00,3377.75,1648.15,1478.7,561.617,171.667,3912.489,2209.767,1650.367,1.532,4.12,353.496,351.34,513.198,0.0,0.6688
2026-01-02 05:15:00,3382.78,1598.21,1538.0,517.748,171.475,3924.8790000000004,2115.958,1709.475,1.642,4.1,353.486,302.37,513.249,0.0,0.6687000000000001
2026-01-02 05:30:00,3402.49,1601.59,1513.25,496.508,195.542,3957.423,2098.098,1708.792,1.662,4.11,353.477,357.81,513.217,0.0,0.6776000000000001
2026-01-02 05:45:00,3437.43,1684.83,1621.5,485.841,209.329,4014.27,2170.671,1830.829,1.6320000000000001,4.1,353.493,319.32,513.171,0.0,0.6894
2026-01-02 06:00:00,3527.28,1600.38,1568.28,535.954,220.457,4128.845,2136.334,1788.737,1.6520000000000001,4.13,353.35,244.31,513.264,0.0,0.6708
2026-01-02 06:15:00,3580.45,1537.53,1506.95,538.482,230.439,4205.812,2076.0119999999997,1737.3890000000001,1.6720000000000002,4.12,353.339,204.93,513.256,0.0,0.6496999999999999
2026-01-02 06:30:00,3638.07,1459.47,1429.65,537.417,254.156,4286.015,1996.8870000000002,1683.806,1.6219999999999999,4.15,353.358,267.53,513.191,0.0,0.6459
2026-01-02 06:45:00,3692.0,1442.37,1401.03,573.315,280.149,4359.903,2015.685,1681.179,1.642,4.14,353.363,233.31,513.214,0.0,0.6344
2026-01-02 07:00:00,3809.71,1396.31,1380.9,547.907,311.167,4525.168,1944.217,1692.067,1.6520000000000001,4.15,332.518,158.34,501.184,0.0,0.591
2026-01-02 07:15:00,3889.82,1389.93,1355.6,501.696,335.23,4632.359,1891.6260000000002,1690.83,1.6520000000000001,4.11,329.124,98.46,501.306,0.0,0.563
2026-01-02 07:30:00,3947.32,1352.71,1275.02,481.591,324.754,4709.381,1834.301,1599.774,1.6219999999999999,4.16,402.99,150.71,513.108,0.0,0.5625
2026-01-02 07:45:00,3984.91,1363.42,1275.03,521.673,325.489,4768.157,1885.093,1600.519,1.6920000000000002,4.1,442.124,218.75,513.188,0.0,0.5782
2026-01-02 08:00:00,4034.37,1423.07,1339.62,541.344,322.1,4844.119,1964.414,1661.7199999999998,1.642,4.14,442.108,260.64,513.171,0.0,0.5907
2026-01-02 08:15:00,4105.92,1406.79,1385.37,537.613,322.322,4941.985000000001,1944.403,1707.692,1.642,3.78,442.094,228.03,513.185,0.0,0.5827
2026-01-02 08:30:00,4175.19,1334.19,1310.26,561.323,363.612,5032.413,1895.513,1673.872,2.3120000000000003,5.18,408.076,224.76,513.185,0.0,0.5573
2026-01-02 08:45:00,4261.04,1363.38,1283.94,544.001,456.343,5150.094,1907.381,1740.2830000000001,11.190000000000001,13.725999999999999,386.097,299.73,513.171,0.0,0.5689
2026-01-02 09:00:00,4370.22,1348.15,1266.34,576.203,455.838,5282.793000000001,1924.353,1722.1779999999999,29.612000000000002,29.838,439.06,374.73,513.179,0.0,0.5789
2026-01-02 09:15:00,4457.68,1226.48,1205.5,587.464,456.281,5401.349,1813.944,1661.781,52.385,48.449000000000005,441.948,449.71,513.176,0.0,0.5737
2026-01-02 09:30:00,4497.31,1133.71,1112.09,584.615,455.002,5461.184,1718.325,1567.0919999999999,83.266,73.583,441.858,517.76,513.141,0.0,0.5686
2026-01-02 09:45:00,4514.45,1245.12,1185.57,605.606,443.661,5493.534,1850.7259999999999,1629.231,123.158,96.297,441.855,529.9,513.191,0.0,0.5849
2026-01-02 10:00:00,4522.89,1199.77,1164.49,538.246,434.788,5512.433,1738.016,1599.278,147.873,128.59699999999998,441.853,494.24,513.148,0.0,0.5785
2026-01-02 10:15:00,4533.74,1111.17,1080.74,554.973,490.629,5524.913,1666.143,1571.3690000000001,201.31599999999997,180.78900000000002,441.854,449.01,513.154,0.0,0.575
2026-01-02 10:30:00,4550.62,1091.01,1047.13,592.5,538.164,5547.616,1683.51,1585.294,221.23200000000003,191.917,441.843,462.1,513.173,0.0,0.5805
2026-01-02 10:45:00,4538.03,1156.7,1111.13,613.394,515.994,5533.2429999999995,1770.094,1627.1240000000003,251.65200000000002,226.221,441.839,389.26,513.205,0.0,0.5841
2026-01-02 11:00:00,4543.17,1144.51,1122.59,593.873,499.552,5538.507,1738.383,1622.1419999999998,277.858,279.577,408.762,314.27,482.996,0.0,0.5699000000000001
2026-01-02 11:15:00,4512.46,1098.84,1067.03,570.503,542.884,5511.5830000000005,1669.3429999999998,1609.914,303.475,306.793,385.483,239.27,479.294,0.0,0.5583
2026-01-02 11:30:00,4512.31,1115.02,1069.29,593.994,527.016,5506.157,1709.0140000000001,1596.306,318.95799999999997,316.541,438.553,174.53,513.097,0.0,0.5626
2026-01-02 11:45:00,4496.56,1063.85,1044.7,577.145,471.576,5496.14,1640.995,1516.276,334.908,348.247,441.907,169.78,513.158,0.0,0.5548
2026-01-02 12:00:00,4507.09,1069.45,1033.77,590.761,485.817,5507.933,1660.211,1519.587,346.861,348.322,441.91,201.87,513.171,0.0,0.5604
2026-01-02 12:15:00,4494.59,1120.54,1067.56,582.082,474.25,5493.021000000001,1702.6219999999998,1541.81,360.11199999999997,345.097,441.914,203.65,513.236,0.0,0.5661999999999999
2026-01-02 12:30:00,4497.36,1197.16,1139.59,572.455,468.669,5498.219,1769.6150000000002,1608.259,354.547,344.769,441.9,213.47,513.208,0.0,0.5770000000000001
2026-01-02 12:45:00,4499.56,1345.54,1293.23,577.209,460.17,5492.876,1922.7489999999998,1753.4,350.46099999999996,340.867,441.882,207.05,513.187,0.0,0.6021
2026-01-02 13:00:00,4503.75,1326.78,1303.31,572.27,468.743,5490.488,1899.05,1772.0529999999999,346.132,352.194,441.911,189.02,496.092,0.0,0.6026
2026-01-02 13:15:00,4487.49,1303.87,1278.94,615.885,478.163,5473.913,1919.7549999999999,1757.103,325.733,333.64300000000003,441.912,124.27,494.322,0.0,0.5863
2026-01-02 13:30:00,4487.36,1333.69,1309.19,576.42,459.997,5479.196,1910.1100000000001,1769.1870000000001,297.662,308.65,441.898,58.14,513.013,0.0,0.5732
2026-01-02 13:45:00,4466.1,1280.03,1255.65,578.295,462.266,5454.570000000001,1858.3249999999998,1717.9160000000002,286.328,287.99600000000004,441.888,89.37,511.868,0.0,0.5675
2026-01-02 14:00:00,4470.08,1266.45,1242.64,600.092,469.207,5451.129,1866.542,1711.8470000000002,253.644,254.33399999999997,441.886,164.35,461.987,0.0,0.5642
2026-01-02 14:15:00,4490.48,1335.29,1310.74,575.323,446.202,5471.161,1910.6129999999998,1756.942,228.486,221.994,441.875,235.91,402.702,0.0,0.5658
2026-01-02 14:30:00,4497.3,1352.13,1314.16,516.807,472.888,5482.988,1868.9370000000001,1787.048,198.779,189.093,421.973,277.77,428.197,0.0,0.5702
2026-01-02 14:45:00,4533.35,1356.63,1315.41,488.318,499.53,5519.242,1844.948,1814.94,172.566,156.126,412.192,352.71,400.852,0.0,0.5718
2026-01-02 15:00:00,4566.19,1241.58,1212.9,507.159,522.899,5569.6359999999995,1748.739,1735.799,134.818,123.325,391.488,427.69,339.492,0.0,0.5442
2026-01-02 15:15:00,4622.7,1184.81,1146.79,512.066,526.763,5637.4259999999995,1696.876,1673.5529999999999,98.859,85.67099999999999,406.157,502.0,390.439,0.0,0.542
2026-01-02 15:30:00,4677.24,1229.98,1169.32,529.77,537.349,5703.4929999999995,1759.75,1706.6689999999999,68.633,58.574999999999996,441.89,529.98,465.208,0.0,0.5597
2026-01-02 15:45:00,4755.6,1231.47,1192.45,532.573,535.546,5798.116,1764.0430000000001,1727.996,38.923,36.396,441.927,529.99,486.727,0.0,0.5537
2026-01-02 16:00:00,4830.37,1188.98,1161.13,488.836,496.591,5896.366,1677.816,1657.721,16.735,18.404999999999998,441.918,529.98,414.075,0.0,0.5207
2026-01-02 16:15:00,4881.18,1178.31,1147.68,522.684,523.791,5982.206,1700.994,1671.471,6.365,8.11,441.909,529.98,424.221,0.0,0.5146999999999999
