,Moy wind,Corderry wind,Clogher wind,Drumkeen wind,Cathaleen's Fall wind,Glenree wind,Binbane wind,Letterkenny wind,Sorne Hill wind,Sligo wind,Trillick wind,Ardnagappary wind,Croaghonagh wind
74,0.528090364827482,0.5261387215344472,0.5270116572289046,0.5274427951524353,0.43847833480242565,0.5265770765220288,0.5281416799501187,0.5230525475700453,0.5262920775778889,0.5281362787344777,0.5262920775778889,0.5281038386286477,0.5270116572289046
75,0.4499998497203572,0.43287800017227135,0.43527156443923637,0.442462907771961,0.27974926159299396,0.4499941589738566,0.449926409002567,0.43220560635635713,0.431683427778177,0.44948413928784203,0.4316834277781769,0.44976806565051364,0.43527156443923637
76,0.3718036711115365,0.36231507289141385,0.35453634317675686,0.3588193155115992,0.2581477210163523,0.37168464226681586,0.3715379013905039,0.34651487324319435,0.3287704618832979,0.37169798639615004,0.32877046188329784,0.3706711183400592,0.35453634317675686
77,0.2960887901184909,0.23902226085157036,0.24154329543128047,0.2394402878318789,0.12962039326417507,0.2960908569421363,0.29134896071631355,0.21085962749156875,0.17473813378009515,0.29065456162739567,0.17473813378009512,0.27114077488363497,0.24154329543128047
78,0.22499903833000084,0.17862380325597457,0.2091516619407159,0.18957792280153016,0.12034651313100778,0.22499996052973784,0.22359980936497675,0.1623696231847134,0.15396784525457743,0.22187758819934184,0.15396784525457743,0.2089963392792999,0.2091516619407159
79,0.16073593238000353,0.11210247808227364,0.1410953833882389,0.12395833359917777,0.07269273796128385,0.16074142484994683,0.15967925170193073,0.10656006728661893,0.12610870235143162,0.15444916243148749,0.12610870235143162,0.1484093704581282,0.1410953833882389
80,0.1051476089595749,0.05591544727856205,0.06970473445805452,0.05286685525360491,0.03454792657871312,0.10521531441886706,0.09526417434280136,0.04296505590683586,0.047961252690670406,0.08504900479635272,0.047961252690670406,0.07006793278389284,0.06970473445805452
81,0.06004200469057708,0.028087642748660536,0.03659393296540292,0.03002880812611142,0.01440563864389848,0.0600747449668617,0.05521586804414121,0.02863489948246082,0.032051487313018615,0.039841862032136514,0.032051487313018615,0.0389223293884678,0.03659393296540292
82,0.02518733112825975,0.0052582997711123295,0.0075544373998223426,0.006776517688620076,0.002114038599651532,0.025069826568873854,0.016253325864015723,0.00796058393969733,0.009429819268768248,0.008659698231548513,0.009429819268768248,0.01061642767637791,0.0075544373998223426
83,0.006556016833078264,0.0015150929345926027,0.002201147308377362,0.0018113272415915692,0.0005745861789971233,0.006399475682192539,0.0038751422990936616,0.002521629667782271,0.003320050351952405,0.0021929454559864885,0.003320050351952405,0.002476947031496634,0.002201147308377362
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0064652385497994775,0.0011954728683181946,0.0016957899195976628,0.0013739535107148175,0.0004809131350306004,0.005933344053506995,0.003615879312836586,0.0018117588740015566,0.003562520598807606,0.002009275015508771,0.0035625205988076055,0.00240610327814413,0.0016957899195976628
86,0.02532482217696051,0.0046969402943599844,0.007004745773419339,0.006304334319939145,0.0025205099931513877,0.022767159549537282,0.015495441519953376,0.0075066238911221245,0.011220464118032446,0.009046770480389314,0.011220464118032448,0.012642766916110442,0.007004745773419339
87,0.05622432868390878,0.01155860527169127,0.017032183442155586,0.012309396822681434,0.008702905834482143,0.04565393940054248,0.03402844339685001,0.017349535458123837,0.023301195227906753,0.01776443721931555,0.023301195227906746,0.019712565272634507,0.017032183442155586
88,0.10023021187347596,0.01995333424119927,0.029052083542987033,0.018246087833271248,0.014372858278585216,0.0769084358209485,0.060292760402176716,0.024052229285892825,0.041579315355389244,0.0384844122098736,0.04157931535538925,0.03349162640516409,0.029052083542987033
89,0.15725617459693936,0.0579429603480949,0.07149360305536948,0.04082478618830034,0.04907614251172591,0.1467213853991578,0.12748336221015438,0.05517724509593239,0.08037740396947363,0.10866301231648208,0.08037740396947364,0.07670122466572668,0.07149360305536948
90,0.22482304927314625,0.14446914457893073,0.1739939997592045,0.10452668569281666,0.1373304334794878,0.22472673759585787,0.2132889628774449,0.14057718420713028,0.18781178620068048,0.2180544271644991,0.18781178620068048,0.16068276481500798,0.1739939997592045
