name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,geocode_method
1681,110.0,-8.8633008,51.8978487,1.06332,PQ,,0,CARRIGADROHI,CARRIGADROHI,1.0,6.0,6.0,IE,5.8036,truncated
1691,110.0,-6.2060635,53.2702392,1.06117,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,-5.985,exact
1701,110.0,-8.1769822,54.4987533,1.08705,PQ,,0,CATH_FALL,CATH_FALL,1.0,1.0,1.0,IE,-17.3035,alias
1711,110.0,-6.2276046,53.4030295,1.05482,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-6.8209,exact
1721,110.0,-7.8984212,52.3769959,1.07176,PQ,,0,CAHIR,CAHIR,1.0,8.0,8.0,IE,-1.6735,exact
1731,110.0,-6.2276046,53.4030295,1.05482,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-6.8209,exact
1741,110.0,-6.1967385,53.2562454,1.06114,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-5.9397,exact
1742,220.0,-6.1967385,53.2562454,1.06031,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-3.9125,exact
1761,110.0,-8.1042024,54.4875201,1.08688,PQ,,0,CLIFF,CLIFF,1.0,1.0,1.0,IE,-17.1056,exact
1781,110.0,-9.0544843,52.6298482,1.04949,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,5.2598,exact
1801,110.0,-6.3781277,53.2931796,1.05815,PQ,,0,COOKSTOWN,COOKSTOWN,1.0,11.0,11.0,IE,-5.9261,exact
1810,110.0,-6.2241754,53.407848,1.04855,PQ,,0,DARNDALE,DARNDALE,1.0,11.0,11.0,IE,-6.2685,exact
1811,110.0,-6.4497145,53.3179126,1.05684,PQ,,0,CLUTTERLAND,CLUTTERLAND,1.0,11.0,11.0,IE,-7.0188,exact
1821,110.0,-8.8482757,53.4834794,1.13359,PQ,,0,CLOON,CLOON,1.0,2.0,2.0,IE,-8.0365,exact
1831,110.0,-9.5853139,53.3804345,1.13152,PQ,,0,SCREEB,SCREEB,1.0,2.0,2.0,IE,-7.3703,exact
1841,110.0,-6.5144397,52.5323772,1.07027,PQ,,0,CRANE,CRANE,1.0,9.0,9.0,IE,-2.9155,exact
1851,110.0,-6.1567888,53.2433051,1.06037,PQ,,0,CHERRYWOOD,CHERRYWOOD,1.0,11.0,11.0,IE,-6.0322,exact
1861,110.0,-8.1088425,53.9373054,1.102,PQ,,0,CARRICK ON S,CARRICK ON S,1.0,3.0,3.0,IE,-12.1959,truncated
1871,110.0,-6.3761003,53.4105364,1.05104,PQ,,0,COLLEGE PARK,COLLEGE PARK,1.0,11.0,11.0,IE,-7.8259,exact
1881,110.0,-8.6941349,52.3301844,1.05317,PQ,,0,CHARLEVILLE,CHARLEVILLE,1.0,5.0,5.0,IE,1.4765,exact
1901,110.0,-6.8445771,52.8325066,1.05808,PQ,,0,CARLOW,CARLOW,1.0,9.0,9.0,IE,-4.4507,exact
1921,110.0,-8.3012481,51.8651043,1.06132,PQ,,0,COW CROSS,COW CROSS,1.0,10.0,10.0,IE,7.9236,exact
1931,110.0,-8.6491987,54.1111523,1.14543,PQ,,0,CUNGHILL,CUNGHILL,1.0,2.0,2.0,IE,-15.2674,exact
1941,110.0,-7.0847828,53.2891013,1.06,PQ,,0,CUSHALING,CUSHALING,1.0,11.0,11.0,IE,-5.0501,exact
1951,110.0,-9.5059925,53.8093444,1.16821,PQ,,0,CARROWBEG,CARROWBEG,1.0,2.0,2.0,IE,-14.0966,exact
1961,110.0,-8.3704585,51.9009511,1.0571,PQ,,0,CASTLEVIEW,CASTLEVIEW,1.0,10.0,10.0,IE,7.0125,exact
1971,110.0,-9.311485,51.9385387,1.05186,PQ,,0,COOMAGEARLAH,COOMAGEARLAH,1.0,5.0,5.0,IE,6.6755,truncated
1981,110.0,-7.7446161,54.1527414,1.06862,PQ,,0,CORRACLASSY,CORRACLASSY,1.0,1.0,1.0,IE,-16.2049,exact
1991,110.0,-6.6343018,52.5904745,1.0711,PQ,,0,CASTLEDOCKRE,CASTLEDOCKRE,1.0,9.0,9.0,IE,-2.1806,truncated
2001,110.0,-7.2796709,52.2493148,1.05717,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,0.4529,exact
2002,220.0,-7.2796709,52.2493148,1.05639,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,4.5804,exact
2021,110.0,-6.4163263,53.2892499,1.03844,PQ,,0,CITY WEST,CITY WEST,1.0,11.0,11.0,IE,-10.3417,fuzzy
2041,110.0,-6.3649353,53.4193712,1.05112,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-7.7731,exact
2042,220.0,-6.3649353,53.4193712,1.05911,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-2.1662,exact
2052,220.0,-6.3649353,53.4193712,1.05911,PQ,,0,CORDUFFB,CORDUFFB,1.0,11.0,11.0,IE,-2.1662,fuzzy
2072,220.0,-6.3817801,53.4146281,1.05873,PQ,,0,CRUISERATH,CRUISERATH,1.0,11.0,11.0,IE,-2.1281,exact
2090,110.0,,,1.13548,PQ,,0,KNOCKRANNY A,KNOCKRANNY A,1.0,2.0,2.0,IE,-5.6024,
2091,110.0,-9.289752,53.3598717,1.13643,PQ,,0,KNOCKRANNY,KNOCKRANNY,1.0,2.0,2.0,IE,-6.3821,exact
2101,110.0,-6.4237884,54.0053368,1.06593,PQ,,0,DUNDALK,DUNDALK,1.0,7.0,7.0,IE,-11.1886,exact
2111,110.0,-9.3355257,53.3536722,1.13557,PQ,,0,UGGOOL,UGGOOL,1.0,2.0,2.0,IE,-5.6032,exact
2121,110.0,-8.8613742,52.7239924,1.07874,PQ,,0,DRUMLINE,DRUMLINE,1.0,4.0,4.0,IE,-1.162,exact
2131,110.0,-9.2344983,52.4434711,1.09255,PQ,,0,DROMADA,DROMADA,1.0,5.0,5.0,IE,4.7448,exact
2141,110.0,-7.6536881,52.1082836,1.0468,PQ,,0,DUNGARVAN,DUNGARVAN,1.0,12.0,12.0,IE,1.5508,exact
2161,110.0,-7.6676498,52.3836007,1.06255,PQ,,0,DOON,DOON,1.0,8.0,8.0,IE,-2.0268,exact
2171,110.0,-9.2491169,53.3058138,1.13734,PQ,,0,KNOCKALOUGH,KNOCKALOUGH,1.0,2.0,2.0,IE,-6.3904,exact
2181,110.0,-6.4010215,53.7247696,1.04672,PQ,,0,DRYBRIDGE,DRYBRIDGE,1.0,7.0,7.0,IE,-11.2233,exact
2202,220.0,-6.6881005,53.1543743,1.05762,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,-2.5291,exact
2204,380.0,-6.6881005,53.1543743,1.0493,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,-0.4115,exact
2221,110.0,-9.0897487,51.7232312,1.06426,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,4.5678,exact
2225,110.0,-9.0897487,51.7232312,1.06426,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,4.5678,exact
2231,110.0,,,1.08615,PQ,,0,DERRYBRIEN,DERRYBRIEN,1.0,4.0,4.0,IE,-1.085,
2241,110.0,-7.928076,53.1259869,1.07201,PQ,,0,DALLOW,DALLOW,1.0,8.0,8.0,IE,-1.9828,exact
2251,110.0,-6.2342099,53.4212033,1.05546,PQ,,0,DARDISTOWN,DARDISTOWN,1.0,11.0,11.0,IE,-6.7837,exact
2261,110.0,-7.2138473,53.3581344,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443,exact
2281,110.0,,,1.16061,PQ,,0,DALTON_A1,DALTON_A1,1.0,2.0,2.0,IE,-11.6731,
2301,110.0,-6.8293304,53.3880882,1.05968,PQ,,0,DUNFIRTH,DUNFIRTH,1.0,11.0,11.0,IE,-8.5224,fuzzy
2321,110.0,-7.7722302,54.8631648,1.08457,PQ,,0,DRUMKEEN,DRUMKEEN,1.0,1.0,1.0,IE,-21.9842,exact
2361,110.0,-8.9358728,52.860201,1.0855,PQ,,0,ENNIS,ENNIS,1.0,4.0,4.0,IE,-1.6791,exact
2391,110.0,-7.8209426,52.5172741,1.0645,PQ,,0,KILL HILL,KILL HILL,1.0,8.0,8.0,IE,-2.2826,exact
2401,110.0,-7.2520289,53.262337,1.06199,PQ,,0,MOUNT LUCAS,MOUNT LUCAS,1.0,11.0,11.0,IE,-6.371,exact
2421,110.0,-6.4476689,53.3238429,1.05672,PQ,,0,CORKAGH,CORKAGH,1.0,11.0,11.0,IE,-7.0426,exact
2481,110.0,,,1.05496,PQ,,0,FASS EAST,FASS EAST,1.0,11.0,11.0,IE,-6.0957,
2491,110.0,,,1.05516,PQ,,0,FASS WEST,FASS WEST,1.0,11.0,11.0,IE,-6.0763,
2521,110.0,-8.1238358,53.9116793,1.1034,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-11.949,exact
2522,220.0,-8.1238358,53.9116793,1.08799,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-8.5311,exact
2541,110.0,,,1.0653,PQ,,0,FRN ST A,FRN ST A,1.0,11.0,11.0,IE,-9.1681,
2551,110.0,,,1.06721,PQ,,0,FRN ST B,FRN ST B,1.0,11.0,11.0,IE,-7.6533,
2561,110.0,-6.3257744,53.4124627,1.05885,PQ,,0,FIN_URBAN,FIN_URBAN,1.0,11.0,11.0,IE,-5.228,coupled
2562,220.0,-6.3149241,53.4055029,1.06,PQ,,0,FINGLAS,FINGLAS,1.0,11.0,11.0,IE,-2.2057,exact
2563,220.0,-6.3149241,53.4055029,1.06,PQ,,0,FINGLAS220B,FINGLAS220,1.0,11.0,11.0,IE,-2.2057,coupled
2571,110.0,-6.3149241,53.4055029,1.05599,PQ,,0,FIN_RURAL,FIN_RURAL,1.0,11.0,11.0,IE,-6.5815,coupled
2581,110.0,,,1.05129,PQ,,0,FINGLAS B5,FINGLAS B5,1.0,11.0,11.0,IE,-7.8296,
2591,110.0,-6.4171604,53.2829452,1.03751,PQ,,0,FORTUNESTOWN,FORTUNESTOWN,1.0,11.0,11.0,IE,-10.366,exact
2671,110.0,-8.1924874,54.1504588,1.12199,PQ,,0,GARVAGH,GARVAGH,1.0,1.0,1.0,IE,-13.6599,prefix
2681,110.0,-7.9859944,53.9144475,1.10573,PQ,,0,GILRA,GILRA,1.0,3.0,3.0,IE,-12.2398,exact
2691,110.0,-6.4586834,53.6572305,1.04677,PQ,,0,GARBALLAGH,GARBALLAGH,1.0,7.0,7.0,IE,-10.9831,exact
2701,110.0,-6.2384064,53.4677716,1.03594,PQ,,0,GLASMORE,GLASMORE,1.0,11.0,11.0,IE,-7.8781,exact
2721,110.0,-6.5644585,53.3435573,1.05796,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,-7.5271,exact
2731,110.0,-9.3067693,51.925463,1.05187,PQ,,0,GLANLEE,GLANLEE,1.0,5.0,5.0,IE,6.6748,exact
2741,110.0,-6.99172,52.2815845,1.05717,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,-0.296,exact
2742,220.0,-6.99172,52.2815845,1.06,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,4.2009,exact
2761,110.0,-6.1520925,53.3996226,1.05413,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,-6.8676,exact
2771,110.0,-9.131237,52.0026938,1.05049,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,6.732,exact
2781,110.0,-9.0132121,53.290063,1.12741,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,-5.5357,exact
2791,110.0,-6.3653809,53.450696,1.04959,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,-8.706,prefix
2801,110.0,-7.9351078,54.6871253,1.09459,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-19.673,exact
2821,110.0,-7.5811846,54.1291946,1.07005,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,-16.096,exact
2841,110.0,-6.6442071,53.7009328,1.0472,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-11.0497,exact
2842,220.0,-6.6442071,53.7009328,1.05174,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-7.1713,exact
2852,220.0,-8.2496363,51.8150801,1.06,PQ,,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,13.8247,exact
2861,110.0,-6.4452964,53.3299746,1.05446,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-9.2869,truncated
2870,110.0,-7.9951038,54.6870462,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547,exact
2871,110.0,-7.9951038,54.6870462,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547,exact
2881,110.0,-9.023808,52.2053487,1.04434,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,0.8236,exact
2941,110.0,-6.2754277,53.3290125,1.06541,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,-9.1461,truncated
2951,110.0,-6.3000097,53.3451523,1.06733,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,-7.6353,truncated
2962,220.0,-6.3249285,53.4109851,1.06013,PQ,,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,-2.0963,exact
2972,220.0,,,1.05893,PQ,,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,-1.8759,
3061,110.0,-8.661073,51.9017859,1.06009,PQ,,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,6.0447,fuzzy
3081,110.0,-6.3391212,53.3337774,1.06762,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,-7.5786,coupled
3082,220.0,-6.3391212,53.3337774,1.06313,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-4.9124,exact
3091,110.0,-6.3391212,53.3337774,1.05585,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-9.083,coupled
3101,110.0,-7.7713595,52.91857,1.05966,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,-2.853,exact
3122,220.0,-6.2019353,53.3400724,1.06,PQ,,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,-3.5516,prefix
3190,110.0,-9.3733302,52.4345623,1.09531,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,1.8389,exact
3191,110.0,-9.3733302,52.4345623,1.09092,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7621,exact
3192,220.0,-9.3733302,52.4345623,1.08326,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7687,exact
3201,110.0,-8.3194761,51.9541985,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348,exact
3202,220.0,-8.3194761,51.9541985,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647,exact
3203,220.0,-8.3194761,51.9541985,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647,exact
3209,110.0,-8.3194761,51.9541985,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348,exact
3221,110.0,-8.4769397,51.9224604,1.05751,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,6.0905,exact
3241,110.0,-6.5400403,53.2465815,1.05894,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,-8.5884,exact
3251,110.0,-9.5436255,52.302124,1.09219,PQ,,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,0.9686,exact
3261,110.0,-7.1718695,52.6405514,1.05881,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,-5.2481,exact
3271,110.0,-6.4600205,53.3280353,1.05689,PQ,,0,KISHOGE,KISHOGE,1.0,11.0,11.0,IE,-7.0171,exact
3281,110.0,-8.5454912,52.6401871,1.06984,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,1.0518,exact
3282,220.0,-8.5454912,52.6401871,1.05973,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,3.4174,exact
3301,110.0,-9.4387403,52.0764652,1.06984,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,1.3274,exact
3321,110.0,-6.7147404,53.6555904,1.03997,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,-11.6082,prefix
3330,110.0,-9.2611456,52.1738656,1.05,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208,exact
3331,110.0,-9.2611456,52.1738656,1.05,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208,exact
3332,220.0,-9.2611456,52.1738656,1.06533,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.2049,exact
3341,110.0,-6.8163185,52.7887081,1.06399,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-4.1079,exact
3342,220.0,-6.8163185,52.7887081,1.04704,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-0.8889,exact
3352,220.0,-6.524176,53.3823502,1.0632,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,-3.7832,exact
